word	en_google_translation	predicted_concreteness	predicted_visual	predicted_haptic	predicted_gustatory	predicted_olfactory	predicted_auditory	predicted_hand	predicted_leg	predicted_head	predicted_mouth	predicted_torso	predicted_valence	predicted_arousal	predicted_dominance	en_concreteness	en_visual	en_haptic	en_gustatory	en_olfactory	en_auditory	en_hand	en_leg	en_head	en_mouth	en_torso	en_valence	en_arousal	en_dominance	
Liebende	lovers	-1.556	-1.509	-0.317	-0.402	0.888	-0.054	-0.638	0.737	0.143	0.114	0.946	1.3763541466260745	-0.028940191796556512	0.7922604141493877	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Unglaube	unbelief	-1.683	-1.528	-1.089	-0.455	-0.138	0.82	-2.108	-1.496	0.386	0.277	-1.08	-2.1643974872625313	1.8999033968422039	-2.851279436980447	1.56	1.6875	0.25	0.0	0.0	1.75	0.375	0.25	3.5625	1.625	0.1875	na	na	na	
Verwandlung	transformation	-0.784	1.121	-0.28	0.211	0.75	-0.059	0.377	0.189	0.349	-0.626	-0.028	0.4335543185809811	2.1722295387215467	-0.4336233566485734	2.94	2.9	0.6	0.05	0.35	0.95	1.315789474	0.684210526	2.210526316	1.157894737	0.894736842	6.14	5.56	5.42	
Vergewaltigung	rape	-0.036	1.213	0.751	-0.341	-0.102	1.019	1.351	0.716	0.445	0.498	1.98	-2.761831371554404	4.105141653108399	-2.9352240608010094	3.61	3.15	1.8	0.65	0.8	2.55	3.45	3.25	3.05	2.9	3.6	1.54	7.24	2.47	
Angriff	attack	-0.034	0.08	-0.366	0.883	0.788	0.811	1.142	1.825	-0.023	1.318	1.392	-1.292640848820354	3.4119112009323245	-0.9770302299281098	3.71	3.727272727	2.151515152	0.393939394	0.424242424	2.818181818	3.939393939	3.242424242	2.636363636	2.090909091	2.484848485	2.0	7.05	3.39	
Behandlung	treatment	-0.766	-0.726	1.239	-0.127	0.059	-0.574	1.475	1.234	-0.545	0.542	1.946	-1.2476421090942067	-0.3748805290383998	-0.8867529831611576	2.93	3.0	1.333333333	0.277777778	0.388888889	1.333333333	3.142857143	1.047619048	2.619047619	1.666666667	1.238095238	5.0	4.47	4.53	
Musikgruppe	music group	-0.06	-0.917	-1.297	-0.105	-0.258	1.65	-0.946	-0.537	0.311	0.405	-0.761	-0.03760574929526491	0.6078997648507077	-0.5095542170457881	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Klavier	piano	0.356	-1.748	0.125	-0.913	-0.628	1.947	1.114	-0.708	0.65	-0.488	0.008	0.5596958112365118	-1.3069073951667742	0.1431467017938239	4.9	3.368421053	3.052631579	0.052631579	0.0	4.578947368	4.421052632	1.789473684	2.947368421	0.631578947	0.842105263	6.4	3.61	5.42	
Existenzgrundlage	livelihood	-0.992	-0.312	-0.765	-0.152	-0.022	-1.051	-0.503	-0.489	0.022	-0.933	-0.533	-0.1427004195393367	-0.7610850641279826	-0.01540659722174508	2.38	2.555555556	0.777777778	0.222222222	0.166666667	1.555555556	2.263157895	1.631578947	2.578947368	1.894736842	1.631578947	6.21	4.6	6.09	
Zuwendung	affection	-1.965	-1.401	0.09	-0.365	-0.977	-0.275	1.027	0.485	0.489	0.653	0.98	1.6978803742171338	0.3749480902011565	1.6333260528843419	2.22	3.228571429	2.342857143	0.171428571	0.285714286	2.542857143	2.540540541	0.675675676	3.081081081	3.162162162	1.837837838	7.89	5.64	6.6	
Millionenhöhe	millions	-0.559	0.4	-0.416	-1.243	-1.181	-0.013	-1.069	-0.159	-1.274	-1.359	-0.905	-0.47058342794236663	1.2887961698564263	-1.088455957454042	3.59	3.444444444	0.944444444	0.0	0.166666667	1.222222222	1.4	1.1	2.35	1.25	0.95	na	na	na	
Lebensversicherung	life insurance	-0.585	-0.867	-0.893	-0.173	-0.479	-0.861	-1.544	-0.717	-0.583	-0.257	0.096	0.4707614212676128	-0.11329813802854385	0.1424667845640741	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Gel	gel	0.742	-0.097	1.693	1.171	0.655	-1.618	0.25	-0.26	-2.543	-0.524	-0.658	1.6108379488959075	-1.4125482752389742	1.2184965893044175	4.72	3.523809524	3.571428571	0.380952381	0.714285714	0.285714286	2.65	0.6	2.35	1.3	0.55	5.67	3.21	5.25	
Kunstwerk	artwork	1.083	1.771	1.368	-0.692	0.209	-1.059	0.878	-0.315	1.448	-1.802	-0.751	0.7390912739047325	-0.49700380740772926	0.4195325099562862	4.42	4.6875	1.6875	0.125	0.1875	1.25	2.095238095	0.095238095	3.904761905	0.666666667	0.285714286	6.76	4.18	6.33	
Scheidung	divorce	-0.939	-0.303	0.135	-0.023	-0.207	0.31	0.193	0.181	-0.146	0.87	0.946	-0.425437733786774	0.8058999207619155	-0.8455936368829367	3.25	2.333333333	0.133333333	0.0	0.0	1.8	1.05	0.5	1.9	1.55	0.6	2.49	5.39	4.02	
Revolver	revolver	2.003	0.862	1.841	-0.36	-0.604	-0.867	2.086	-0.468	-1.41	-1.695	-0.216	-0.8161762968970663	1.5784979609779912	-0.7959427781749054	4.69	3.789473684	2.947368421	0.052631579	0.842105263	2.789473684	3.0	0.15	2.15	0.05	0.35	3.3	6.29	4.39	
Tageszeitung	daily newspaper	1.483	0.811	-0.58	0.052	-0.209	1.007	-0.365	-1.922	0.805	0.665	-1.482	0.10523181047578739	-1.423044992542748	0.25674519470518287	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Revolutionär	revolutionary	-0.094	0.061	-1.203	-0.316	-0.646	0.221	-0.14	0.237	0.089	-0.624	-0.252	-0.36935053068459855	0.3949799388237936	-0.47948665051934236	2.26	3.272727273	0.606060606	0.303030303	0.333333333	2.575757576	0.5	0.25	2.125	0.8125	0.25	6.21	4.86	5.11	
Kapitel	chapter	0.337	-0.365	-0.548	0.233	0.691	0.5	-0.63	-0.944	0.32	0.468	-0.243	0.23892710252975724	-0.4934299952187407	-0.01867162653396897	3.43	2.888888889	0.888888889	0.166666667	0.111111111	1.166666667	0.842105263	0.052631579	2.210526316	0.526315789	0.105263158	5.7	3.86	6.21	
Schlußpunkt	final point	0.49	1.241	0.066	-0.54	-0.096	-0.169	-0.594	-0.615	1.201	-1.094	-1.357	0.6709788794982522	0.2388484184452385	0.6248635669431823	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Urologe	urologist	1.228	-1.037	-0.03	-1.368	-0.681	-0.027	-0.134	-0.957	-0.274	-0.341	0.961	-0.4096910094762124	-0.6474090019035781	-0.3158985313941807	4.63	3.3	1.1	0.0	0.0	1.9	1.2	1.0	2.2	0.8	1.75	na	na	na	
Regenschirm	umbrella	3.359	2.974	3.812	0.222	0.798	-1.461	2.12	0.454	-0.258	-1.34	0.304	1.0935915815857593	-0.4649045530905069	0.18859756194374258	5.0	4.684210526	3.157894737	0.0	0.052631579	1.052631579	3.764705882	0.058823529	1.235294118	0.058823529	0.352941176	5.84	3.5	5.75	
Tiergarten	zoo	1.345	1.647	0.329	0.508	1.745	0.355	-0.064	-0.023	0.482	-0.241	-0.804	0.9674025219892609	0.18512141635554474	0.879190969564651	4.81	3.533333333	2.066666667	0.066666667	2.933333333	2.933333333	1.692307692	2.692307692	3.923076923	0.923076923	1.0	7.0	5.63	6.33	
Zauber	magic	0.137	0.848	0.445	0.312	0.844	-0.026	0.456	0.033	0.824	-0.183	-0.245	2.0370345174573035	2.0717100311102805	1.1054462548232526	2.9	4.263157895	0.947368421	0.263157895	0.263157895	1.947368421	2.55	1.05	3.45	1.55	1.65	7.17	6.05	5.33	
Vorname	first name	-0.562	-0.869	-1.783	0.288	-0.213	0.112	-1.399	-0.731	-1.153	0.874	0.726	0.7978233510889989	-1.1336368638587289	0.5273795174309676	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Tausend	thousand	-0.079	0.509	-0.487	-0.694	-0.64	-0.63	-1.542	-0.162	0.289	-1.696	-1.484	0.812477590377179	0.7692707510395632	-0.14706773481954113	3.08	2.411764706	0.352941176	0.0	0.0	0.764705882	0.722222222	0.388888889	2.833333333	0.666666667	0.277777778	6.44	3.5	6.0	
Gage	gage	1.11	0.75	0.092	0.061	-0.317	0.698	0.681	-0.078	-1.126	0.63	0.42	0.8194927463089372	1.1672965431847022	0.28606404479118247	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Akzeptanz	acceptance	-1.463	0.037	-0.361	-0.904	-0.828	0.703	-0.004	0.499	1.058	0.81	0.348	1.1681162130145006	1.1589770991628325	1.6308111135808894	2.21	2.882352941	1.117647059	0.235294118	0.352941176	2.941176471	1.157894737	0.473684211	2.842105263	1.473684211	0.631578947	6.84	4.3	6.49	
Diener	servant	0.971	1.247	-0.424	-0.307	-0.152	0.741	-0.595	-0.009	-0.56	0.112	-0.292	0.13047382501022173	-0.631919555707166	0.014273788313066301	4.64	2.85	0.65	0.05	0.1	1.35	2.0	1.210526316	2.105263158	1.473684211	0.947368421	4.0	3.77	4.71	
Gewächshaus	glasshouse	1.821	1.965	1.024	2.066	3.515	-2.573	0.545	-0.089	-0.084	-1.246	-0.161	1.4070103065815407	-1.0601256730886979	0.8879921882454542	4.42	3.85	1.95	0.0	0.1	0.2	0.5	0.2	1.1	0.25	0.15	na	na	na	
Schmutz	dirt	1.202	2.509	3.287	-0.777	1.149	-1.826	2.272	1.038	-1.853	-2.14	0.745	-2.392948507049258	0.34511179750854376	-1.813012744891293	4.86	4.052631579	3.526315789	0.263157895	2.052631579	0.789473684	2.5	2.7	1.8	1.0	1.3	4.5	3.44	4.7	
Beratung	advice	-0.809	-0.078	0.206	0.368	-0.181	0.774	0.603	1.095	1.299	1.885	1.02	1.324710062953352	-0.5471490129980574	1.8830888243936363	2.73	1.176470588	0.0	0.0	0.058823529	4.294117647	0.5	0.15	2.25	3.15	0.2	5.78	3.05	5.83	
Verschwörungstheorie	conspiracy theory	-0.754	-0.743	-0.341	-0.352	-0.253	1.102	-1.423	-1.187	1.062	0.232	-1.529	-1.3008437693184336	1.8704784907809322	-1.4553770621479534	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Spieler	player	1.755	1.428	0.741	-0.688	-0.302	0.789	1.941	1.01	-0.367	-1.006	0.526	0.2694049924440318	-0.01677323397309452	0.2671496688170994	4.15	3.111111111	0.722222222	0.0	0.222222222	1.722222222	2.0	1.65	2.75	1.55	1.4	5.55	5.95	5.68	
Ebene	level	0.153	0.466	0.892	0.746	0.312	0.257	0.365	1.905	-0.006	0.371	0.372	0.45978246752541424	-1.8354330714989404	0.6175252391276633	2.86	4.611111111	2.333333333	0.0	0.0	0.111111111	2.263157895	1.421052632	1.842105263	0.578947368	0.789473684	5.72	2.15	5.61	
Schach	chess	1.117	0.357	0.98	-0.706	-0.439	0.421	2.176	0.808	1.305	-0.407	0.958	0.2868841059255771	1.3267092433479195	-0.06391172559349287	4.7	4.529411765	2.764705882	0.0	0.0	0.647058824	3.3	0.65	3.75	1.35	0.9	5.05	2.86	5.0	
Dogma	dogma	0.208	0.095	0.339	-0.407	-0.042	-0.947	-0.792	-0.292	0.304	-0.913	-0.225	-0.6807959002090264	0.8115237302984248	-0.8242163715143134	1.79	1.882352941	0.588235294	0.294117647	0.294117647	2.411764706	0.6	0.466666667	2.266666667	1.066666667	0.4	na	na	na	
Arbeitskraft	worker	-0.415	-0.476	0.849	-0.601	-0.267	-0.512	2.008	1.2	-1.048	-0.744	1.376	-0.2713062600442488	-0.3022844619119205	0.5338994936359165	4.59	3.294117647	0.882352941	0.058823529	0.411764706	2.117647059	3.894736842	3.631578947	3.578947368	2.473684211	2.894736842	5.95	3.6	6.29	
Augenbraue	eyebrow	1.926	1.924	1.254	-0.583	-0.975	-1.545	-0.863	-1.58	0.563	-0.84	-1.001	-0.8175018205648188	0.18375022249004327	-1.0483102032278169	4.85	3.952380952	2.333333333	0.285714286	0.285714286	0.380952381	1.0	0.047619048	4.238095238	0.095238095	0.047619048	5.26	2.91	5.33	
Mülltonne	garbage can	2.048	1.694	1.607	-0.489	1.435	-0.244	1.116	0.737	-0.621	-0.915	0.346	-0.9794641297836616	0.0012726351887600907	-0.46416754382847086	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Bestätigung	confirmation	-1.597	-1.244	-0.993	-0.186	-0.533	0.885	-0.352	-0.484	0.599	0.489	-0.471	2.0332611575183837	0.09654957882345491	2.0979437270041505	2.39	2.470588235	0.529411765	0.176470588	0.117647059	2.411764706	0.857142857	0.19047619	2.476190476	2.333333333	0.333333333	5.71	3.83	5.55	
Bibel	bible	0.809	0.771	0.63	-0.08	-0.08	0.523	0.312	-1.098	-0.294	0.194	-0.604	0.3747624479762286	-0.40998043746698437	0.03311695606953856	4.61	3.952380952	2.428571429	0.047619048	0.238095238	1.571428571	1.526315789	0.263157895	2.421052632	0.526315789	0.263157895	5.74	3.65	5.0	
Hauptbahnhof	central station	1.536	0.814	-0.677	0.729	1.126	0.112	-1.414	0.553	-0.412	0.199	-0.585	-0.4607617872262202	-0.1704491271135764	-0.7838026669031908	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Gastgeber	host	0.002	-0.165	-0.799	1.841	1.383	1.428	-0.389	-0.491	0.88	2.623	-0.431	1.4586141498792091	0.2774167839030734	1.6039528526263627	3.63	3.578947368	0.736842105	0.263157895	0.0	2.315789474	1.8	1.3	2.35	2.0	1.35	5.7	3.21	5.75	
Meldung	report	-0.338	-0.999	-1.916	-0.659	-0.666	2.014	-0.604	-0.743	1.528	1.362	-1.121	-1.0182115937082485	0.3636542299362404	-0.7648513622097838	3.92	3.647058824	0.529411765	0.0	0.0	3.705882353	1.5	0.333333333	2.0	2.277777778	0.388888889	4.77	3.52	4.94	
Begebenheit	incident	-0.442	0.175	-0.794	0.434	0.408	0.461	-1.067	0.507	1.87	0.651	-0.35	0.472861482420094	0.5542829371861777	-0.26298996001572106	2.86	3.578947368	0.789473684	0.315789474	0.684210526	2.631578947	1.6	1.4	2.8	1.85	0.9	4.2	5.65	5.05	
Polizeibeamte	police officers	1.284	1.843	-1.0	-1.05	-0.018	1.325	0.008	0.307	0.824	-0.699	-0.459	-1.9098449076863275	1.421378549508266	-2.138653446744518	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Schenkel	leg	2.252	0.552	3.004	-0.015	-1.181	-1.927	1.561	0.73	-3.237	-1.337	0.636	0.22177318038107036	-0.8000029054881472	0.10356201818726514	4.83	3.823529412	3.117647059	0.117647059	0.235294118	0.529411765	0.6	4.4	1.25	0.3	0.45	6.22	2.75	5.5	
Radfahren	ride a bike	-0.039	0.398	0.938	0.25	0.353	-0.745	2.46	5.142	0.758	0.033	4.075	1.2776986280165052	1.3556542214190654	1.2451501514314118	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Reichweite	range	-0.304	0.204	-0.806	-0.342	-0.561	0.818	-0.413	0.167	0.487	0.181	-0.034	1.0254240759211524	1.626967989910586	1.2031077294526473	3.22	3.941176471	0.823529412	0.235294118	0.823529412	1.764705882	1.55	0.95	2.1	0.8	0.35	5.11	3.9	5.57	
Geldsumme	sum of money	0.453	0.426	0.485	-0.682	-0.805	-0.666	0.79	-1.314	-1.001	-0.9	-1.408	0.7865779813136986	0.6954738408789147	0.6412372943379261	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Zeche	colliery	0.613	0.1	0.146	0.39	1.068	-0.597	0.184	-0.687	-0.689	-0.301	-1.156	-0.24889097855061415	0.011137087589284634	-0.17700411324233525	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Phantasie	imagination	-1.472	-0.948	0.143	-0.217	-0.59	-0.193	0.011	0.159	1.62	-0.259	0.482	1.366981503076727	1.4319921243338785	0.583703794534437	1.69	1.5	0.444444444	0.166666667	0.277777778	1.166666667	0.55	0.4	3.65	0.8	0.35	7.22	4.41	6.55	
Igel	hedgehog	1.434	-0.173	0.93	-0.165	-0.305	0.514	-0.556	-0.903	-0.081	0.397	-0.669	0.5566266572161446	0.18312288610923838	-0.2804930226325772	4.93	3.947368421	2.368421053	0.052631579	0.421052632	1.052631579	2.105263158	0.315789474	2.684210526	0.0	0.105263158	na	na	na	
Sicherheitssystem	security system	0.476	0.474	0.274	-1.537	-0.909	0.256	0.235	0.611	1.122	-1.385	0.167	-0.3525634164434886	0.5327304861316059	-0.39623187867075044	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Zeitungsartikel	newspaper article	1.999	1.307	0.341	0.018	0.141	0.846	0.191	-1.311	0.388	0.474	-1.193	-0.09722620372442413	-0.5726376937181236	-0.05816207917175032	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Weihnachtsfest	christmas festival	-0.24	-0.069	0.094	0.982	0.948	0.673	0.079	-0.249	0.472	0.569	-0.326	1.89400620239873	-0.3897488694984955	1.098518078797245	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Fotograf	photographer	1.611	2.397	-1.046	0.048	0.28	-0.816	0.343	-0.562	2.098	-1.142	-0.443	0.7416077493749744	-0.15847155938288315	0.11160143441476399	4.76	4.222222222	1.444444444	0.0	0.0	2.222222222	2.35	0.8	3.3	1.3	0.9	6.71	3.58	5.65	
Werk	plant	0.081	-0.219	0.126	-1.32	-0.115	0.098	0.226	-0.777	0.793	-1.249	-0.793	0.10069009646034409	-0.6981188496572116	0.2132498297688068	4.76	4.292682927	3.756097561	1.731707317	3.341463415	0.536585366	2.736842105	0.789473684	2.736842105	1.157894737	0.578947368	7.05	3.94	6.45	
Schau	look	-0.927	1.504	0.328	-1.438	-0.697	-0.16	1.003	2.246	1.423	-0.713	1.766	1.4733799264149994	1.2357896373297728	2.1708546859732856	2.96	4.222222222	0.0	0.0	0.0	0.0	0.4	0.35	4.55	0.55	0.5	5.95	3.76	5.88	
Kloster	monastery	0.325	-0.097	-0.247	-0.216	0.477	-1.379	-0.757	-0.548	-0.833	-1.867	-0.671	0.05491205979661047	-2.49249762202962	-0.5049802126500842	4.75	3.833333333	1.333333333	0.0	0.388888889	1.888888889	0.631578947	0.631578947	1.684210526	0.526315789	0.421052632	4.75	2.5	4.59	
Vorrat	stock	0.306	-0.634	1.294	1.86	1.496	-1.966	1.921	-0.511	-1.693	-0.009	0.628	0.833711698140079	-0.216110303837714	1.4772791333251099	4.19	3.210526316	1.210526316	0.210526316	0.263157895	0.894736842	2.222222222	0.833333333	3.611111111	1.166666667	0.944444444	5.5	3.5	4.62	
Geschäftsreise	business trip	-0.496	0.677	-0.485	-0.088	0.396	0.025	0.121	1.208	1.3	0.008	0.747	0.6709724565436617	-0.7094626221741068	0.35029798991390204	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Autounfall	car accident	0.916	1.094	0.604	0.122	1.263	-0.014	0.674	1.668	0.802	-0.809	2.182	-1.712453160611017	1.4698879761782464	-2.5132062510438793	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Schmied	blacksmith	1.928	0.494	0.16	-0.672	-0.333	0.903	1.463	-0.703	-1.19	-0.606	-1.009	0.019227664461450158	-1.4692482655262424	0.07219811897436608	4.38	3.2	0.666666667	0.0	0.133333333	1.866666667	2.842105263	0.842105263	2.368421053	0.789473684	1.631578947	5.58	3.24	6.0	
Windschutzscheibe	windshield	2.543	2.963	2.111	-0.821	0.042	-0.958	0.603	-0.356	-0.06	-2.149	-0.997	0.26972404530088906	-1.0634530151377126	0.38834555348517363	4.86	3.888888889	1.722222222	0.333333333	0.333333333	0.611111111	1.5	0.45	2.65	0.55	0.4	5.4	4.75	5.58	
Musiker	musician	1.257	-0.924	-0.942	-0.555	-0.183	2.514	-0.205	-0.462	0.248	0.049	-0.847	0.1405492814220096	-0.5789991539642864	-0.5092718040186456	4.42	3.6	1.25	0.1	0.15	4.55	1.85	1.15	2.6	1.3	1.15	6.79	5.52	5.7	
Ungläubige	unbelievers	-0.94	-0.582	-0.893	-0.654	-0.32	0.175	-1.763	-1.262	0.319	-0.18	-1.028	-1.0994475970548532	0.8596685025354696	-1.635753417707488	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Dichter	poet	0.383	-1.041	-1.307	-1.418	-0.612	1.236	-1.327	-1.193	-0.055	-0.025	-1.105	0.2152878625258338	-2.0497649799227453	-0.11555002756456831	4.36	2.684210526	0.842105263	0.473684211	0.684210526	3.789473684	1.25	0.375	3.25	2.5	0.5	6.85	2.91	5.84	
Träumer	dreamer	-0.518	-1.535	-1.285	-1.174	-1.226	0.082	-1.761	-0.113	0.982	-0.846	-0.151	0.377547564546142	-0.16912956892092723	-0.5465938505826121	2.19	2.3	0.45	0.35	0.35	1.45	0.5	0.45	4.0	0.9	0.35	7.45	4.4	6.53	
Philharmonie	philharmonic	0.23	-0.492	-0.683	0.49	0.491	1.725	-1.167	-0.547	0.364	0.099	-0.948	0.5761273835964048	-0.3697726074309226	0.18466354745615318	2.86	2.785714286	0.5	0.142857143	0.428571429	4.357142857	0.0	0.0	3.090909091	0.090909091	0.0	na	na	na	
Narr	fool	0.337	-0.933	-1.458	-1.283	-1.324	0.818	-1.451	-0.662	0.021	0.277	-1.066	-0.80279367563448	-0.8937734090482796	-0.6064877399305454	3.19	3.0	0.4375	0.0625	0.1875	2.875	0.833333333	0.388888889	3.5	1.944444444	0.388888889	3.56	4.86	2.94	
Liebhaber	lover	0.001	0.824	0.275	0.625	1.022	0.734	0.394	-0.048	0.857	0.796	0.211	0.8639231834945968	1.7896783984168212	0.6578685975295452	3.68	4.117647059	3.647058824	0.647058824	1.176470588	3.235294118	2.15	1.4	3.2	2.5	1.75	8.05	7.45	6.37	
Zwiespalt	conflict	-1.048	-1.071	-0.032	-0.532	-0.806	-0.769	-0.78	-0.443	1.868	-0.638	0.519	-0.26322938388357864	1.1277607893575035	-0.6893296952853333	2.21	3.263157895	0.210526316	0.210526316	0.157894737	2.789473684	1.857142857	1.428571429	3.714285714	3.476190476	1.523809524	3.05	5.41	4.11	
Stopp	stop	0.685	-0.169	-0.073	0.363	0.192	0.1	0.612	1.003	-1.075	0.615	0.067	-0.26864887225710127	0.8499381580884156	-0.10096183086791873	3.68	3.5625	0.875	0.0	0.0	2.1875	2.619047619	2.80952381	2.761904762	2.523809524	2.0	4.73	4.14	5.06	
Türke	turk	-0.034	-0.203	-1.454	0.532	1.671	0.676	-0.881	-0.06	0.428	0.912	-0.175	0.11681083954577663	0.6499288675222911	-0.16837277285631172	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Rausch	intoxication	-0.329	-0.685	-0.556	1.385	1.179	0.479	-1.055	0.145	1.958	1.207	0.203	-0.3545179770945674	2.809542806456982	-0.9538298060196208	3.0	2.805555556	0.666666667	1.5	1.444444444	1.444444444	2.212121212	2.151515152	3.606060606	3.606060606	2.303030303	na	na	na	
Anwalt	attorney	1.072	-0.113	-0.971	-0.105	-0.607	1.642	-0.066	-0.26	0.746	1.447	-0.83	0.15873459513908525	-1.315503891828678	0.677802187463143	4.52	3.75	0.8125	0.5	0.625	2.9375	0.35	0.3	1.8	1.8	0.25	3.67	4.8	5.53	
Auswahl	selection	-0.592	0.457	0.098	0.471	0.024	0.255	0.477	-0.705	0.62	0.585	-1.19	1.4102031627487919	-0.8018795677235276	1.602909867088637	2.34	3.238095238	1.714285714	1.19047619	0.80952381	1.571428571	2.3	0.9	2.95	2.4	0.85	5.1	3.95	6.82	
Bestellung	order	-0.92	0.239	0.262	1.502	0.7	0.308	0.958	-0.358	-0.514	1.23	-0.34	0.5326928464429501	0.2836769758700067	0.7300392889046234	2.79	2.833333333	0.5	0.055555556	0.111111111	2.444444444	1.2	0.15	2.1	3.05	0.15	5.82	3.19	6.56	
Werkzeug	tool	1.545	0.999	3.327	-0.895	-0.383	-0.247	3.815	-0.066	-0.48	-1.751	-0.451	0.27400486628556686	0.11295411046302449	1.2623868298498724	4.6	3.838709677	3.935483871	0.0	0.387096774	1.967741935	3.9	0.95	2.05	0.95	1.1	5.07	3.91	5.98	
Vermächtnis	legacy	0.167	-1.223	-0.761	0.149	0.348	-1.275	-1.501	-2.436	-0.084	-0.836	-2.035	0.9315804272162697	-0.07371271712415124	0.43684809221957976	1.4	2.666666667	0.611111111	0.055555556	0.055555556	1.166666667	0.388888889	0.388888889	2.0	0.888888889	0.222222222	7.38	4.75	5.67	
Saat	seed	0.911	0.681	-0.116	1.462	2.082	-1.199	0.386	-0.503	-1.656	-1.165	-1.292	0.33032268176391866	-0.8037659739120038	0.5657464427162032	4.71	3.647058824	2.882352941	2.117647059	1.352941176	1.117647059	3.0	0.857142857	2.142857143	1.142857143	0.5	6.38	3.68	5.19	
Reisebüro	travel agency	-0.041	-0.311	-0.59	0.638	0.682	-0.971	-0.298	0.689	1.01	0.027	0.129	1.1445290950594056	-1.4625402321669916	0.7806106432242774	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Banknote	banknote	2.112	2.619	1.689	-0.448	-0.683	-1.609	0.507	-2.506	-0.467	-2.259	-2.765	0.5948683517521891	-1.131870771825929	-0.11827560909118576	4.88	4.210526316	2.842105263	0.105263158	0.473684211	0.736842105	2.789473684	0.052631579	2.578947368	0.578947368	0.105263158	na	na	na	
Marionette	marionette	0.506	0.71	0.465	-1.368	-1.325	1.307	0.274	0.083	-0.325	-0.378	-0.802	-0.5182734799093723	0.5574851852690385	-1.3508395417032923	4.63	3.416666667	1.5	0.083333333	0.083333333	0.666666667	3.357142857	0.857142857	2.428571429	0.928571429	1.071428571	na	na	na	
Autofahren	drive a car	0.417	0.641	0.3	0.57	1.014	1.93	1.398	3.813	2.616	1.692	2.92	0.8129175089496938	2.1117926010245385	0.55198832893688	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Transporter	transporter	0.968	1.204	-0.485	-0.296	0.281	-0.197	-0.062	1.787	-1.333	-1.063	1.114	-0.4925760098954666	-0.22111516880381815	-0.5525146177868079	3.96	2.9	1.0	0.0	0.2	1.95	2.272727273	2.0	3.045454545	1.409090909	1.818181818	4.84	4.14	5.43	
Anordnung	arrangement	-0.18	1.72	0.852	-0.75	-0.557	0.446	1.654	0.352	0.629	-0.946	-0.466	0.25849767241340976	-1.186132321227897	0.3694200327784366	2.3	2.9	1.1	0.3	0.3	1.8	2.736842105	1.0	3.052631579	1.421052632	0.947368421	5.71	3.0	5.5	
Besatzungsmacht	occupation force	-0.888	-0.284	-1.123	-0.645	-0.459	0.121	-0.867	-0.536	0.095	-0.526	-0.895	-1.7402605993588438	0.22104943255041828	-1.4361659332175176	na	na	na	na	na	na	na	na	na	na	na	na	na	na	
Lazarett	hospital	0.341	-0.042	-0.08	-0.187	0.974	-1.03	-0.507	-0.304	0.776	-0.855	0.786	-1.1232571145235086	-1.1178657852747365	-1.3708247397344373	4.64	4.055555556	1.611111111	0.0	1.333333333	2.666666667	1.421052632	1.421052632	2.684210526	1.315789474	1.263157895	3.52	5.07	3.93	
Täterin	perpetrator	0.364	1.351	-0.024	-0.726	0.04	-0.006	-0.155	-0.231	0.652	-0.828	-0.126	-1.7170823030491866	1.5581858441721899	-1.8838720242127247	3.38	4.722222222	1.444444444	0.0	0.333333333	3.833333333	1.666666667	1.095238095	1.904761905	1.476190476	1.0	3.52	5.75	3.48	
Montag	monday	0.017	-0.05	-0.974	-0.18	-0.307	0.554	-0.235	0.351	0.654	0.239	0.745	1.6374119590788172	-0.16016091909239677	1.195399856648854	2.25	1.421052632	0.0	0.0	0.0	1.052631579	0.578947368	0.526315789	1.473684211	0.684210526	0.578947368	na	na	na	
