word	animate_prototypicality	natural_prototypicality	inanimate_prototypicality	innatural_prototypicality	
Sondermüll	0.29744	0.35206	0.43434	0.43119	
Hammel	0.41963	0.46149	0.42291	0.39145	
Träumerei	0.35817	0.39532	0.46657	0.46823	
Schleuderpreis	0.4062	0.44486	0.5181	0.51948	
Vorderbein	0.46728	0.40705	0.39676	0.42034	
Ruhestörung	0.32954	0.33207	0.37488	0.3847	
Magierin	0.41169	0.43219	0.40887	0.39159	
Videoclip	0.35522	0.39887	0.47825	0.47919	
Eisenplatte	0.3274	0.36143	0.52068	0.54853	
Sommerwetter	0.34224	0.44621	0.46354	0.41921	
Slang	0.34439	0.3824	0.43239	0.42774	
Glucke	0.4823	0.50128	0.36926	0.32203	
Zicke	0.4907	0.47971	0.42875	0.41807	
Geleit	0.2596	0.26336	0.30761	0.31748	
Tagelöhner	0.18112	0.20308	0.23985	0.23944	
Pilgerstätte	0.20546	0.25207	0.28508	0.27212	
Masseur	0.26566	0.28554	0.40111	0.42347	
Traumpaar	0.39865	0.41601	0.38077	0.36166	
Forschungslabor	0.28043	0.29765	0.35642	0.36406	
Plastikkarte	0.37841	0.40286	0.53274	0.55664	
Schuhgeschäft	0.34789	0.36766	0.4809	0.5024	
Skiort	0.16884	0.21982	0.23204	0.21135	
Alarmbereitschaft	0.31478	0.31632	0.39129	0.41062	
Medienbranche	0.21716	0.24659	0.32885	0.33761	
Silberhochzeit	0.36127	0.39595	0.44601	0.44288	
Greisin	0.3817	0.39484	0.37955	0.36802	
Badezimmertür	0.33492	0.37666	0.53467	0.55858	
Badesee	0.27993	0.30907	0.32104	0.31004	
Modezeitschrift	0.38536	0.41492	0.44636	0.44031	
Blutverlust	0.31256	0.344	0.3758	0.3692	
Nachher	0.26115	0.30949	0.43892	0.45199	
Chamäleon	0.60828	0.55566	0.42128	0.40616	
Textverarbeitungsprogramm	0.3043	0.35017	0.42603	0.42511	
Nilkreuzfahrt	0.35251	0.37607	0.39627	0.38996	
Pflegefall	0.25056	0.28779	0.34821	0.34713	
Blumenvase	0.36945	0.47633	0.52688	0.49043	
Frauenhand	0.31364	0.35801	0.41926	0.41491	
Immobiliengesellschaft	0.24716	0.29244	0.33068	0.31967	
Schafherde	0.46308	0.48991	0.47154	0.45256	
Windung	0.31533	0.34244	0.41772	0.42529	
Außenbezirk	0.18275	0.21991	0.2829	0.28278	
Allmächtigen	0.21136	0.22865	0.29814	0.30895	
Pressesprecherin	0.29033	0.32241	0.35467	0.34797	
Schwachkopf	0.50153	0.49801	0.50251	0.50388	
Parfümerie	0.24378	0.35475	0.41657	0.38176	
Verliererin	0.2931	0.32082	0.34322	0.33577	
Mademoiselle	0.38512	0.39731	0.37085	0.35662	
Wiedereinzug	0.22301	0.2666	0.30466	0.29445	
Kolosseum	0.29086	0.32916	0.37643	0.37105	
Schiffsschraube	0.36582	0.37629	0.49631	0.52397	
Leibeigene	0.16498	0.17627	0.22331	0.23075	
Gespött	0.38824	0.39269	0.4247	0.43043	
Parteigenosse	0.24511	0.26982	0.28869	0.28178	
Naturschauspiel	0.37377	0.42115	0.36672	0.3284	
Vasektomie	0.16392	0.22271	0.29375	0.28593	
Sirup	0.26439	0.43679	0.48191	0.41392	
Wollpullover	0.4552	0.50239	0.56908	0.56452	
Einkaufstasche	0.40126	0.45866	0.57581	0.58082	
Ausrüstungsgegenstand	0.2667	0.2637	0.42057	0.46508	
Riesenspaß	0.58193	0.55683	0.49623	0.48911	
Parterre	0.25837	0.32986	0.41181	0.40088	
Hochzeitsgast	0.36938	0.44178	0.50494	0.48799	
Vorführer	0.33693	0.30587	0.37433	0.40686	
Rockzipfel	0.45728	0.52424	0.60567	0.59608	
Plast	0.28491	0.2955	0.42249	0.45228	
Fensterputzer	0.33714	0.38133	0.4858	0.49358	
Strolch	0.60418	0.57142	0.50925	0.50516	
Studienkollege	0.30512	0.29838	0.30427	0.30812	
Gaul	0.44768	0.42596	0.42053	0.42771	
Klingelton	0.48436	0.49112	0.56669	0.58326	
Zeitungslektüre	0.27922	0.3138	0.36576	0.36345	
Geck	0.27275	0.28566	0.34879	0.35967	
Geplapper	0.40454	0.40251	0.44526	0.45694	
Gleichstand	0.27714	0.32337	0.41396	0.41708	
Konditorei	0.32379	0.39949	0.45587	0.43563	
Sprachproblem	0.31909	0.30884	0.32069	0.32779	
Stöckchen	0.41224	0.44674	0.52684	0.53205	
Aufsetzen	0.27397	0.29512	0.43205	0.45978	
Küstenlinie	0.27141	0.31139	0.31695	0.29917	
Unerhörte	0.32761	0.3424	0.38314	0.38671	
Heimatfilm	0.29277	0.35355	0.34187	0.30958	
Möbelstück	0.32731	0.37015	0.53162	0.55601	
Stauraum	0.25223	0.26731	0.36617	0.38611	
Heilanstalt	0.21887	0.2547	0.3086	0.30644	
Fahrertür	0.26171	0.29478	0.44707	0.47362	
Pulsfrequenz	0.23685	0.23483	0.30383	0.32337	
Nervenbahn	0.24391	0.28498	0.35756	0.35813	
Holzrahmen	0.27667	0.33933	0.49383	0.50725	
Kampfmaschine	0.3975	0.38881	0.48096	0.50958	
Eheberatung	0.27609	0.29945	0.38717	0.40008	
Sonntagsspaziergang	0.41693	0.46134	0.53539	0.53431	
Abzahlung	0.29012	0.32139	0.42757	0.44195	
Jauchzen	0.34392	0.35623	0.37743	0.37663	
Wickeltisch	0.32083	0.35883	0.46073	0.4707	
Kinderchor	0.32374	0.33384	0.38709	0.39634	
Brudermord	0.26299	0.29319	0.28005	0.26159	
Reisezentrum	0.30175	0.33071	0.41178	0.42016	
Schneiderei	0.29013	0.31697	0.43007	0.44844	
Sandkasten	0.36489	0.40193	0.54358	0.56499	
Testreihe	0.34554	0.35597	0.41993	0.43197	
Landeplatz	0.29251	0.30801	0.32294	0.31905	
Mittagsruhe	0.24492	0.29519	0.32303	0.30681	
Unsumme	0.31267	0.34803	0.39731	0.39379	
Etui	0.41556	0.42473	0.51888	0.53974	
Klaps	0.4517	0.44339	0.49108	0.50692	
Procedere	0.24454	0.2758	0.34844	0.35357	
Augenring	0.45224	0.4213	0.32688	0.31339	
Macho	0.42737	0.44542	0.45584	0.44911	
Oberklasse	0.28181	0.27846	0.32256	0.3356	
Vergessene	0.28406	0.32237	0.35323	0.34327	
Strahlenbehandlung	0.2054	0.28165	0.37703	0.36781	
Absurde	0.35173	0.36864	0.43285	0.44194	
Figaro	0.34319	0.3563	0.34751	0.33793	
Froschkönig	0.61948	0.59468	0.53485	0.52769	
Schweinsbraten	0.51669	0.56303	0.47779	0.4309	
Schrulle	0.45837	0.44602	0.44089	0.44378	
Fundsache	0.31444	0.32205	0.37844	0.38975	
Anfängerin	0.30182	0.33521	0.4089	0.41316	
Mädchenname	0.30739	0.34377	0.31661	0.29123	
Bäuchlein	0.46948	0.46447	0.50163	0.51293	
Batzen	0.38094	0.41494	0.45732	0.45228	
Brecheisen	0.3328	0.37543	0.54361	0.56996	
Waldbewohner	0.52682	0.48082	0.29324	0.2604	
Notieren	0.17053	0.20052	0.34592	0.37223	
Stichpunkt	0.25657	0.26565	0.33714	0.35217	
Rinnstein	0.32169	0.36631	0.42328	0.41761	
Näherin	0.29248	0.30213	0.33434	0.338	
Verbindungsweg	0.17063	0.22544	0.30075	0.29594	
Sabotageakt	0.2507	0.28778	0.37144	0.37694	
Teigware	0.27176	0.41484	0.47891	0.42978	
Flachs	0.31305	0.45037	0.44858	0.38355	
Regenwolke	0.44482	0.4782	0.44874	0.42368	
Volksfeststimmung	0.28595	0.32657	0.39415	0.3934	
Siesta	0.46073	0.51545	0.54078	0.52114	
Erdenbewohner	0.47566	0.42908	0.30731	0.29333	
Nichtexistenz	0.26276	0.2904	0.32633	0.3228	
Absonderlichkeit	0.31366	0.35122	0.39859	0.39351	
Mosaikstein	0.33255	0.37863	0.44088	0.43596	
Fragilität	0.36061	0.38888	0.39707	0.38517	
Kurzbesuch	0.29815	0.33784	0.36707	0.35598	
Einzelfahrschein	0.33604	0.35821	0.44313	0.45563	
Überraschende	0.30944	0.35509	0.40522	0.39718	
Rückeroberung	0.20463	0.24091	0.24277	0.22587	
Polarnacht	0.32697	0.3595	0.34083	0.31954	
Blutsauger	0.50792	0.47536	0.38915	0.37853	
Wochenendausgabe	0.31456	0.3508	0.39651	0.39158	
Eisenbahnschiene	0.28139	0.33865	0.49147	0.5069	
Astrophysik	0.21755	0.24776	0.28848	0.28524	
Konklave	0.14634	0.17181	0.2201	0.22139	
Samstagnacht	0.34596	0.38896	0.44885	0.44466	
Linoleum	0.21875	0.30947	0.41904	0.40705	
Normalmaß	0.26998	0.2713	0.37197	0.39874	
Männergesellschaft	0.33146	0.33256	0.36088	0.3673	
Zeitvertrag	0.2712	0.29902	0.38907	0.4006	
Bewußtlose	0.30797	0.37055	0.47556	0.47506	
Seniorenzentrum	0.24764	0.27064	0.29391	0.28902	
Großwildjäger	0.49069	0.44553	0.325	0.31067	
Wildkaninchen	0.71482	0.67377	0.41042	0.3535	
Enthauptung	0.30482	0.33632	0.40307	0.40626	
Nichtrauchen	0.27395	0.3333	0.39715	0.38672	
Hochsitz	0.4064	0.40649	0.44184	0.45046	
Gastwirtschaft	0.29899	0.36213	0.4128	0.39685	
Gewimmel	0.45124	0.45559	0.48469	0.48945	
Waldarbeiter	0.3606	0.36877	0.37231	0.36842	
Spielmacher	0.32409	0.34915	0.41277	0.418	
Spinnwebe	0.31258	0.42916	0.45914	0.4126	
Maestro	0.26012	0.30406	0.3676	0.36426	
Labilität	0.20763	0.23443	0.28089	0.28087	
Funkspruch	0.34306	0.33557	0.38767	0.40468	
Steigflug	0.32018	0.33822	0.38714	0.39152	
Lieblingsthema	0.32265	0.36342	0.44121	0.44314	
Kanarienvogel	0.67157	0.632	0.48299	0.45754	
Omen	0.3476	0.38628	0.37278	0.35003	
Terroraktion	0.21103	0.24063	0.28642	0.2849	
Vernünftige	0.27996	0.307	0.37641	0.38248	
Straflager	0.23725	0.24584	0.30386	0.31541	
Feuersäule	0.39598	0.4277	0.51275	0.52068	
Metalldetektor	0.32009	0.3225	0.46832	0.50707	
Hauptverkehrsader	0.19654	0.24465	0.27764	0.26401	
Steig	0.28564	0.33297	0.39751	0.39281	
Betriebsübernahme	0.26287	0.2771	0.354	0.36815	
Feinarbeit	0.21904	0.26824	0.3977	0.41052	
Peterskirche	0.243	0.25632	0.31523	0.32483	
Erdenbürger	0.32375	0.36068	0.38962	0.37964	
Stoßstange	0.33588	0.35985	0.50867	0.53823	
Außenspiegel	0.33845	0.37341	0.50221	0.52107	
Unzurechnungsfähigkeit	0.27594	0.26651	0.30012	0.31305	
Messestadt	0.25097	0.26611	0.30457	0.30757	
Studierte	0.13196	0.17491	0.22015	0.21254	
Rekordzeit	0.25338	0.28182	0.33156	0.33156	
Universitätscampus	0.23284	0.27268	0.31525	0.30802	
Pietät	0.20986	0.26618	0.32009	0.30848	
Staatsziel	0.26248	0.28415	0.32166	0.32134	
Sträßchen	0.28745	0.36009	0.3811	0.35248	
Südtiroler	0.16726	0.23622	0.26383	0.23912	
Ried	0.2726	0.31259	0.30502	0.28356	
Hochzeitsnacht	0.38511	0.43247	0.44888	0.43038	
Wäscherei	0.28947	0.31963	0.44396	0.46394	
Fragende	0.3395	0.3566	0.4265	0.43713	
Systemfehler	0.32972	0.33386	0.35051	0.35225	
Handelszentrum	0.17882	0.24925	0.2717	0.24484	
Sklavenhandel	0.25681	0.29015	0.29903	0.28529	
Seitenarm	0.27561	0.30659	0.32535	0.31542	
Styropor	0.34884	0.40332	0.51592	0.52117	
Wahnsinniger	0.46566	0.47555	0.4853	0.48204	
Ferienanlage	0.27587	0.30999	0.35181	0.34688	
Dogge	0.58372	0.53413	0.44196	0.43733	
Fernsehunterhaltung	0.4254	0.43858	0.46559	0.46576	
Schnittfläche	0.25201	0.38416	0.50081	0.47154	
Schnörkel	0.32713	0.3586	0.4704	0.48614	
Bernhardiner	0.44627	0.43201	0.35043	0.33282	
Konfektionsgröße	0.37599	0.37495	0.43102	0.44607	
Teuerste	0.32441	0.36545	0.38297	0.36788	
Trotzreaktion	0.35086	0.3648	0.39161	0.3916	
Geheimpolizei	0.19693	0.21831	0.2744	0.27962	
Großrechner	0.27258	0.27619	0.36257	0.38426	
Dreikäsehoch	0.39895	0.45493	0.4012	0.35901	
Platzwart	0.3579	0.35407	0.38283	0.39157	
Holzklotz	0.419	0.46567	0.59996	0.61469	
Raubfisch	0.52299	0.46473	0.30688	0.28806	
Grundschullehrer	0.22205	0.23862	0.30914	0.32054	
Schlauchboot	0.40241	0.39095	0.47236	0.49924	
Panoramafenster	0.32623	0.36511	0.45979	0.46732	
Holzmöbel	0.21576	0.28033	0.39354	0.39469	
Zerreißen	0.26478	0.34183	0.46337	0.46092	
Stadtverkehr	0.2655	0.28229	0.35746	0.36993	
Seelöwe	0.59452	0.51379	0.3598	0.35225	
Gegenbeweis	0.25623	0.27915	0.36273	0.37475	
Retterin	0.31426	0.33051	0.31478	0.3019	
Brotscheibe	0.45145	0.50818	0.54668	0.52982	
Seetang	0.38718	0.47992	0.39211	0.3234	
Trommelwirbel	0.44311	0.4208	0.47544	0.49972	
Eisengitter	0.27971	0.32442	0.44642	0.45904	
Unternehmungslust	0.35675	0.35494	0.40901	0.42391	
Fragen	0.23563	0.26154	0.35088	0.36319	
Heizen	0.22714	0.30117	0.41722	0.41476	
Konsumgesellschaft	0.3302	0.35351	0.37974	0.37529	
Anmache	0.27467	0.32883	0.44038	0.44571	
Schweizerin	0.25326	0.29847	0.31315	0.29556	
Polstermöbel	0.27465	0.3275	0.44887	0.45755	
Überbevölkerung	0.27451	0.30239	0.27571	0.25449	
Tanzsaal	0.25653	0.30332	0.40156	0.40664	
Borste	0.31843	0.35447	0.34549	0.32532	
Stiefbruder	0.26334	0.27711	0.26617	0.25593	
Schlangenlinie	0.56061	0.55446	0.49938	0.48509	
Kornfeld	0.38073	0.46813	0.4775	0.4385	
Schützengraben	0.33736	0.34619	0.41518	0.42939	
Ausweglosigkeit	0.29335	0.30678	0.36197	0.37031	
Busreise	0.26728	0.30738	0.342	0.33231	
Grünspan	0.31496	0.39402	0.41241	0.38	
Automotor	0.25496	0.25906	0.36758	0.3953	
Jagdgrund	0.43512	0.40931	0.3167	0.30139	
Patientenkarte	0.26137	0.30078	0.4456	0.46711	
Maschinenbauingenieur	0.22038	0.22713	0.2744	0.28384	
Kochlöffel	0.33173	0.42231	0.54972	0.54244	
Handelsweg	0.24627	0.30619	0.33378	0.31301	
Wunschvorstellung	0.30305	0.34439	0.41543	0.41527	
Überhang	0.23532	0.29139	0.3606	0.35331	
Wellblech	0.31318	0.33578	0.44429	0.46327	
Frühstücksbuffet	0.39094	0.47169	0.52745	0.50448	
Ehrgefühl	0.20958	0.2356	0.30388	0.31032	
Plexiglasscheibe	0.39694	0.42513	0.54731	0.56726	
Fernsehkoch	0.28973	0.37643	0.40786	0.37564	
Triptychon	0.30128	0.35469	0.43799	0.43567	
Zahnrad	0.29809	0.33179	0.43502	0.44742	
Reifegrad	0.19344	0.3008	0.3282	0.28558	
Spesen	0.20408	0.22205	0.32749	0.34807	
Autostraße	0.19775	0.23522	0.28276	0.27812	
Winterferien	0.26703	0.3274	0.31935	0.28833	
Handzettel	0.222	0.27731	0.45424	0.47751	
Gynäkologin	0.23277	0.25718	0.27355	0.26613	
Dienstbote	0.30452	0.32124	0.372	0.37755	
Kokon	0.35593	0.41614	0.416	0.387	
Personenwagen	0.21569	0.23034	0.36365	0.39355	
Tagebau	0.20795	0.23419	0.25596	0.24928	
Bremswirkung	0.17268	0.22952	0.38063	0.39611	
Umdrehen	0.33209	0.37176	0.48808	0.50128	
Baumstumpf	0.48271	0.55487	0.51679	0.47125	
Urheberin	0.25995	0.27645	0.2958	0.29279	
Autopsie	0.24064	0.26113	0.32509	0.33279	
Reklameschild	0.39985	0.43395	0.49559	0.49585	
Filmstudio	0.28524	0.31472	0.36248	0.36134	
Iglu	0.35234	0.36532	0.36445	0.35713	
Redeschwall	0.35313	0.38919	0.41033	0.39848	
Luftschicht	0.21909	0.2942	0.37391	0.36079	
Vereinsamung	0.25883	0.2862	0.31579	0.31061	
Zeitnot	0.28224	0.27335	0.37494	0.40665	
Leichentuch	0.35765	0.43162	0.54231	0.53798	
Seitenweg	0.24331	0.29641	0.36213	0.35521	
Säbel	0.27732	0.28969	0.38486	0.40494	
Stöpsel	0.41282	0.45034	0.60645	0.63155	
Irdische	0.24188	0.28166	0.30724	0.29525	
Knattern	0.51844	0.43492	0.36941	0.38816	
Schaufensterscheibe	0.42178	0.43559	0.56216	0.58993	
Knödel	0.40448	0.50258	0.53068	0.4919	
Mitfahrgelegenheit	0.37811	0.40408	0.492	0.50344	
Teekanne	0.33457	0.42359	0.55018	0.5434	
Kipper	0.37901	0.38636	0.42534	0.4317	
Reitlehrer	0.2887	0.26375	0.3094	0.33286	
Nachkommenschaft	0.32678	0.33289	0.2376	0.20709	
Klassenbeste	0.25196	0.29274	0.35135	0.34812	
Pfarrheim	0.19541	0.23596	0.33283	0.34059	
Reparaturarbeit	0.21717	0.23703	0.35625	0.37978	
Porzellanladen	0.46853	0.47238	0.51168	0.51949	
Lichtermeer	0.38859	0.43946	0.48711	0.47572	
Imperialist	0.2816	0.30579	0.30357	0.29089	
Plattenspieler	0.34948	0.36818	0.55922	0.60301	
Burgfräulein	0.39959	0.43025	0.42919	0.41348	
Eisentor	0.3098	0.32338	0.39285	0.40508	
Walroß	0.61109	0.54882	0.4223	0.41384	
Sonnenliege	0.32011	0.38952	0.42121	0.39697	
Anschnallen	0.23063	0.26842	0.41604	0.43919	
Jugendheim	0.27015	0.2826	0.31393	0.31611	
Liebesbeweis	0.34529	0.39585	0.41972	0.40195	
Horrorvorstellung	0.41338	0.43083	0.48085	0.48553	
Witzige	0.37724	0.40767	0.42657	0.41663	
Kanutour	0.27462	0.27729	0.25505	0.24675	
Ballettschule	0.28624	0.29693	0.33121	0.33499	
Schlucker	0.51308	0.52122	0.51486	0.50775	
Kölnerin	0.27887	0.32026	0.3461	0.33332	
Erfüllen	0.13433	0.16473	0.27397	0.29008	
Oberschenkelknochen	0.35642	0.33128	0.36126	0.38021	
Kolben	0.24707	0.31593	0.45161	0.45698	
Badende	0.41296	0.4297	0.42748	0.41785	
Schneegestöber	0.4126	0.47251	0.49615	0.47378	
Sterbeurkunde	0.23299	0.22666	0.30294	0.32652	
Straßenkehrer	0.34374	0.37117	0.45104	0.45966	
Toaster	0.46246	0.50613	0.63494	0.64939	
Hemdkragen	0.43165	0.47233	0.57552	0.58427	
Zeitdokument	0.25924	0.29789	0.35466	0.35188	
Sentimentalität	0.3167	0.38136	0.42331	0.40415	
Balanceakt	0.31701	0.34667	0.4451	0.45798	
Schwierigste	0.21612	0.22122	0.24925	0.25408	
Gebälk	0.20612	0.25447	0.34795	0.35111	
Elfenbeinhandel	0.32148	0.36283	0.38092	0.36586	
Tiergehege	0.53137	0.47926	0.3452	0.33016	
Ladendieb	0.4757	0.46907	0.48838	0.49541	
Durchsuchungsbefehl	0.27196	0.30062	0.4282	0.44984	
Getreidefeld	0.3344	0.45927	0.39316	0.31581	
Goldkettchen	0.4576	0.47654	0.54343	0.552	
Kurverwaltung	0.21398	0.25456	0.31338	0.31041	
Schatztruhe	0.38872	0.41911	0.48244	0.48492	
Ortsstraße	0.16946	0.22347	0.27065	0.25834	
Fehdehandschuh	0.34685	0.35515	0.47425	0.50271	
Entscheidungskraft	0.25228	0.29674	0.37169	0.37133	
Löschmittel	0.19547	0.25401	0.3858	0.39501	
Sausen	0.29487	0.31814	0.39557	0.40559	
Fußreflexzonenmassage	0.31282	0.34449	0.45103	0.46525	
Stadtbevölkerung	0.15972	0.20307	0.2482	0.24028	
Spielanleitung	0.36315	0.3998	0.50269	0.51344	
Signalwirkung	0.29337	0.32595	0.36482	0.35973	
Gotteslästerung	0.31273	0.32519	0.34511	0.34397	
Beischlaf	0.38757	0.38066	0.39247	0.3978	
Ertrinken	0.42572	0.41628	0.39416	0.39104	
Dortmunder	0.27781	0.27699	0.30426	0.31142	
Parität	0.20832	0.23293	0.30528	0.31351	
Bestimmungsort	0.29099	0.32835	0.38915	0.38799	
Vordermann	0.38511	0.37762	0.45946	0.48468	
Lieblingssong	0.39828	0.45036	0.51794	0.51154	
Schielen	0.36714	0.35466	0.35678	0.36204	
Allerlei	0.37686	0.43215	0.46262	0.44441	
Schlosserei	0.17847	0.18431	0.30138	0.33092	
Undine	0.41014	0.41314	0.37003	0.35532	
Futterkrippe	0.423	0.43467	0.3655	0.33944	
Heuboden	0.29352	0.35484	0.46726	0.46946	
Abendspaziergang	0.42421	0.46317	0.51627	0.51182	
Sonderbare	0.39178	0.43067	0.49119	0.48895	
Erdenkliche	0.35164	0.39297	0.48066	0.48501	
Dirne	0.3331	0.38339	0.43282	0.42236	
Präservativ	0.21579	0.27845	0.38002	0.37879	
Lieblingsspeise	0.49764	0.55329	0.50097	0.45904	
Lokomotivführer	0.31056	0.28655	0.34754	0.37479	
Bandage	0.30646	0.32971	0.52546	0.56859	
Schuhgröße	0.31875	0.32011	0.42268	0.44981	
Heilerfolg	0.21988	0.25411	0.23815	0.21716	
Uferpromenade	0.2719	0.33966	0.35914	0.3324	
Tierschau	0.51826	0.44743	0.34223	0.344	
Rücksichtslosigkeit	0.26513	0.30081	0.34474	0.33972	
Sommersaison	0.29592	0.34326	0.33681	0.31219	
Ohrring	0.40865	0.43821	0.51388	0.52015	
Zurechtweisung	0.21748	0.25923	0.37548	0.38804	
Tongefäß	0.29327	0.34772	0.46091	0.46651	
Schlächter	0.31092	0.33086	0.37748	0.38036	
Laufband	0.39123	0.38531	0.51782	0.55649	
Mittagstisch	0.32909	0.36698	0.42943	0.42838	
Kirchenaustritt	0.13207	0.18038	0.26826	0.2701	
L	0.29753	0.34833	0.36405	0.34403	
Unerklärliche	0.26601	0.30238	0.32859	0.31828	
Toilettentür	0.36918	0.39368	0.53617	0.56361	
Eiscafé	0.36141	0.40613	0.41304	0.39317	
Sonnenhut	0.36342	0.47778	0.44423	0.38078	
Radieschen	0.46997	0.59552	0.4995	0.41305	
Zähneknirschen	0.32154	0.31809	0.34204	0.34936	
Verführerin	0.32412	0.38442	0.38135	0.35159	
Flughafenpolizei	0.35745	0.36555	0.37744	0.37593	
Kaffeeklatsch	0.39228	0.47944	0.58058	0.56736	
Zauberlehrling	0.48461	0.49885	0.50767	0.50207	
Holzbalken	0.28044	0.35129	0.4854	0.4893	
Brosame	0.34808	0.41485	0.46045	0.44124	
Ausdünstung	0.27842	0.3661	0.40074	0.36899	
Operationssaal	0.23548	0.26503	0.39718	0.41979	
Millionenpublikum	0.36188	0.3872	0.41535	0.41041	
Zünglein	0.40536	0.40052	0.35655	0.34525	
Herzklappe	0.28803	0.32441	0.41805	0.42656	
Zutrauen	0.33563	0.34623	0.38658	0.39195	
Behindertenheim	0.25283	0.26437	0.29782	0.30108	
Königsthron	0.30263	0.30603	0.31501	0.31503	
Ansichtskarte	0.31622	0.34642	0.42348	0.43011	
Entbindungsstation	0.28358	0.29745	0.30872	0.3046	
Stahlarbeiter	0.27259	0.27053	0.3913	0.42524	
Konjunktiv	0.2492	0.26491	0.30042	0.30234	
Angebetete	0.42391	0.4644	0.46287	0.44241	
Kirchenfürst	0.17174	0.18456	0.23861	0.24729	
Lügengeschichte	0.40346	0.42295	0.44632	0.44262	
Schuhspitze	0.35191	0.37214	0.50848	0.53622	
Tätowierer	0.34745	0.3516	0.42717	0.44536	
Pressefoto	0.32427	0.3706	0.43502	0.43062	
Heimatzeitung	0.28848	0.31375	0.31918	0.30813	
Schwund	0.25417	0.28731	0.28002	0.26186	
Zoobesucher	0.54286	0.49269	0.40374	0.4004	
Spirituose	0.24368	0.39125	0.43668	0.38033	
Muttermund	0.29705	0.32455	0.36749	0.36588	
Türsteher	0.32844	0.32922	0.43276	0.4604	
Schiedsrichtern	0.16501	0.19296	0.26735	0.27474	
Schwärmerei	0.34835	0.37905	0.33642	0.3092	
Erbrochene	0.36268	0.40249	0.40389	0.38476	
Palmenhain	0.26583	0.3264	0.25486	0.20597	
Telekinese	0.35731	0.37497	0.4153	0.41733	
Konfirmand	0.18906	0.23019	0.32666	0.33406	
Wehwehchen	0.3767	0.41694	0.51579	0.5237	
Hausschwein	0.63232	0.60717	0.45531	0.42251	
Bestechungsgeld	0.26969	0.2942	0.35344	0.35787	
Reiseleiterin	0.29274	0.31555	0.34365	0.34007	
Felsformation	0.31387	0.35057	0.35596	0.33952	
Stummheit	0.37206	0.37423	0.38547	0.38648	
Truppenübungsplatz	0.24828	0.27683	0.28063	0.26773	
Luftloch	0.38049	0.39725	0.50898	0.53136	
Stadtbaurat	0.22129	0.23944	0.2464	0.23927	
Kulturverein	0.21826	0.24364	0.24812	0.23696	
Ungemach	0.33663	0.3933	0.43935	0.42499	
Gehsteig	0.23602	0.29479	0.43357	0.44451	
Schwalbennest	0.49646	0.48201	0.48428	0.4901	
Folkloregruppe	0.22027	0.25133	0.31292	0.31513	
Geleitschutz	0.31153	0.31696	0.34669	0.35156	
Erdhügel	0.22046	0.28138	0.34194	0.33002	
Kraterrand	0.11709	0.17068	0.22151	0.21057	
Weggehen	0.22509	0.27566	0.40994	0.42344	
Räuberhöhle	0.38568	0.37726	0.36579	0.36531	
Berber	0.24719	0.27941	0.26198	0.24143	
Luxushotel	0.2429	0.278	0.30794	0.29934	
Steilhang	0.19627	0.2773	0.31526	0.28777	
Tischbein	0.2961	0.3233	0.401	0.40926	
Laubbaum	0.36587	0.49961	0.40856	0.32003	
Schlittenhund	0.5471	0.50293	0.46392	0.47178	
Wellblechhütte	0.25196	0.2952	0.36391	0.36236	
Schmiere	0.32793	0.41513	0.48994	0.46951	
Stadthälfte	0.18005	0.22246	0.30783	0.31155	
Liebkosung	0.50063	0.52189	0.50699	0.49145	
Untertauchen	0.25313	0.25053	0.32108	0.34128	
Sommerurlaub	0.29475	0.35197	0.35603	0.32978	
Konsonante	0.1866	0.21214	0.24909	0.24705	
Knappe	0.24979	0.26921	0.30918	0.31063	
Nervenzusammenbruch	0.29668	0.34654	0.39426	0.38364	
Sepsis	0.26019	0.30985	0.32003	0.2991	
Hustenanfall	0.34103	0.38644	0.42936	0.41932	
Lautsprecheranlage	0.29221	0.29809	0.4859	0.53489	
Mafioso	0.29232	0.32396	0.34925	0.34079	
Köter	0.45112	0.45442	0.41082	0.39571	
Bremsflüssigkeit	0.22593	0.28592	0.44095	0.4559	
Vereinzelt	0.24152	0.31256	0.3399	0.31394	
Schneeglöckchen	0.38625	0.52872	0.48325	0.40337	
Geisterstadt	0.31309	0.34082	0.35545	0.34575	
Allerwerteste	0.39284	0.41584	0.41172	0.39872	
Holzstuhl	0.35099	0.42042	0.57233	0.58166	
Tröster	0.26002	0.26715	0.32959	0.34299	
Argusauge	0.52369	0.50962	0.46648	0.45932	
Megaphon	0.41769	0.42852	0.5259	0.54689	
Weihnachtsgebäck	0.45448	0.5254	0.5408	0.5109	
Geschirrtuch	0.35479	0.41875	0.6027	0.62352	
Taschenmesser	0.36249	0.38598	0.57203	0.61216	
Vergewaltiger	0.39747	0.41777	0.44693	0.4445	
Krippenspiel	0.37307	0.39213	0.42025	0.41817	
Partnerwahl	0.35593	0.35009	0.29732	0.28416	
Verlegen	0.19808	0.23634	0.33997	0.35067	
Bub	0.45501	0.44073	0.45198	0.46035	
Perfektionismus	0.23999	0.26768	0.35483	0.36568	
Absolvierung	0.16191	0.19001	0.25446	0.259	
Witwenrente	0.27293	0.27612	0.25003	0.24041	
Gerichtsmediziner	0.30098	0.32154	0.36958	0.3726	
Fön	0.33847	0.39018	0.52705	0.54041	
Verrecken	0.32074	0.34919	0.41712	0.422	
