word	old20 score (based on the top 35502 lemmas in sdewac)
Praktikumsplatz	15.0
Berufseinstieg	14.0
Gesamtgewicht	13.0
Diplom	6.0
Wartung	7.0
Grundausstattung	16.0
Verkaufszahl	12.0
Volkswirtschaftslehre	21.0
Sozialbereich	13.0
Sprachkenntnis	14.0
Tick	4.0
Mittelklasse	12.0
Produzent	9.0
Administration	14.0
Beschleunigung	14.0
Höchstgeschwindigkeit	21.0
Übersetzer	10.0
Drehmoment	10.0
U	2.0
Katalysator	11.0
Volumen	7.0
Kreditinstitut	14.0
Umweltverträglichkeit	21.0
Rennstrecke	11.0
Repräsentanz	12.0
Schadensersatzanspruch	22.0
Nachprüfung	11.0
Produktionsanlage	17.0
Fertigung	9.0
Vordiplom	9.0
Erstattung	10.0
Omnibus	7.0
Hochschulabschluß	17.0
Teamarbeit	10.0
Teamfähigkeit	13.0
Versicherungsschutz	19.0
Aufgabenbereich	15.0
Durchsicht	10.0
Fahrerin	8.0
Konvention	10.0
Teilbetrag	10.0
Zahlungsmittel	14.0
Visum	5.0
Umdrehung	9.0
Abdeckung	9.0
Jubiläum	8.0
Zuverlässigkeit	15.0
Werkstoff	9.0
Vorreiter	9.0
Arbeitslohn	11.0
Anwender	8.0
Kritikpunkt	11.0
Syntax	6.0
Nutzer	6.0
Erlernen	8.0
Prozessor	9.0
Schaffung	9.0
Eingabe	7.0
Hardware	8.0
Grammatik	9.0
Lernende	8.0
Vereinheitlichung	17.0
Verb	4.0
Englische	9.0
Schreibweise	12.0
Substantiv	10.0
Jurist	6.0
Bürokrat	8.0
Kanzler	7.0
Vokabular	9.0
Betriebssystem	14.0
Verzeichnis	11.0
Ausnahmeregelung	16.0
Musikerin	9.0
Ehrung	6.0
Kulturarbeit	12.0
Kammermusik	11.0
Orgel	5.0
Intervention	12.0
Staatstheater	13.0
Jesu	4.0
Solist	6.0
Stadthalle	10.0
Streichquartett	15.0
Solinger	8.0
Großmeister	11.0
Klassik	7.0
Ensemble	8.0
Kirchhof	8.0
Sinfonie	8.0
Bloch	5.0
Bildungsstätte	14.0
Repertoire	10.0
Renaissance	11.0
Besucherzahl	12.0
Prager	6.0
Spielplan	9.0
Credo	5.0
Arbeitskreis	12.0
Bundesminister	14.0
Flutkatastrophe	15.0
Legislaturperiode	17.0
Landtagsabgeordnete	19.0
Granit	6.0
Oratorium	9.0
Studienzeit	11.0
Richtfest	9.0
Münsteraner	11.0
Oberstleutnant	14.0
Mitwirkung	10.0
Barock	6.0
Preisträger	11.0
Republikaner	12.0
Grenzziehung	12.0
Königshaus	10.0
Part	4.0
Finanzierung	12.0
Festakt	7.0
Vergabe	7.0
Organist	8.0
Arie	4.0
Miniatur	8.0
Verleihung	10.0
Brauer	6.0
Vorverkauf	10.0
Inhaltsangabe	13.0
Besetzung	9.0
Aufteilung	10.0
Musikrat	8.0
Errichtung	10.0
Mitwirkende	11.0
Musizieren	10.0
Vitalität	9.0
Beliebtheit	11.0
Musikleben	10.0
Teilung	7.0
Festspiel	9.0
Trägerin	8.0
Abtei	5.0
Liturgie	8.0
Amtszeit	8.0
Filmpreis	9.0
Jahresanfang	12.0
Arrangement	11.0
Essener	7.0
Deportation	11.0
Konzentrationslager	19.0
Stadtgebiet	11.0
Passion	7.0
Evangelist	10.0
Gesamtwerk	10.0
Intendant	9.0
Brenner	7.0
Therme	6.0
Vesper	6.0
Grundausbildung	15.0
Wiesbadener	11.0
Blütezeit	9.0
Vaterland	9.0
Sommerpause	11.0
Musikgeschichte	15.0
Förderer	8.0
Saxophon	8.0
Alt	3.0
Cello	5.0
Tscheche	8.0
Jazz	4.0
Grundsteinlegung	16.0
Zeitplan	8.0
Bauvorhaben	11.0
Anziehungspunkt	15.0
Preisträgerin	13.0
Gesamtnote	10.0
Knappheit	9.0
Kriegsgefangene	15.0
Erschießung	11.0
Mißerfolg	9.0
Nutzungsrecht	13.0
Uraufführung	12.0
Meisterstück	12.0
Vorläufer	9.0
Kontrakt	8.0
Brandenburger	13.0
Kritiker	8.0
Palais	6.0
Abonnent	8.0
Abonnement	10.0
Ode	3.0
Entfaltung	10.0
Kulturkreis	11.0
Premier	7.0
Konservatorium	14.0
Dichtung	8.0
Partitur	8.0
Arznei	6.0
Verherrlichung	14.0
Anmaßung	8.0
Kommune	7.0
Monarchie	9.0
Wiederbelebung	14.0
Schulbildung	12.0
Begründer	9.0
Hochkultur	10.0
Proklamation	12.0
Volkslied	9.0
Mähre	5.0
Ehrenbürger	11.0
Wirtschaftskraft	16.0
Bürgertum	9.0
Nationalität	12.0
Kontrahent	10.0
Unterzeichner	13.0
Memorandum	10.0
Wirken	6.0
Spielbetrieb	12.0
Kulturzentrum	13.0
Regierungspolitik	17.0
Weimarer	8.0
Häufigkeit	10.0
Neugestaltung	13.0
Musikschule	11.0
Musikwissenschaft	17.0
Brennpunkt	10.0
Opportunismus	13.0
Arbeitsmöglichkeit	18.0
Feinheit	8.0
Verfasser	9.0
Musiktheater	12.0
Attraktivität	13.0
Operette	8.0
Satzung	7.0
Publizist	9.0
Interpret	9.0
Adelige	7.0
Gulden	6.0
Journal	7.0
Sonderstellung	14.0
Standardwerk	12.0
Unzulänglichkeit	16.0
Protagonist	11.0
Finanzlage	10.0
Weigerung	9.0
Akteneinsicht	13.0
Kampagne	8.0
Rechtsstaat	11.0
Debatte	7.0
Nebenrolle	10.0
Festzelt	8.0
Rassismus	9.0
Ausländerfeindlichkeit	22.0
Menschenwürde	13.0
Nationalismus	13.0
Rationalisierung	16.0
Konstitution	12.0
Vietnamese	10.0
Bleiberecht	11.0
Jugendarbeit	12.0
Bundeszentrale	14.0
Lebensbedingung	15.0
Verwarnung	10.0
Bewohnerin	10.0
Tatverdächtige	14.0
Verlagerung	11.0
Rückgang	8.0
Solidarität	11.0
Aufenthaltsrecht	16.0
Revision	8.0
Bewährung	9.0
Rassist	7.0
Tagesspiegel	12.0
Journalistin	12.0
Amtsgericht	11.0
Rechtsradikale	14.0
Sachschaden	11.0
Pressemeldung	13.0
Assimilation	12.0
Ausländerbehörde	16.0
Vorkehrung	10.0
Ausreise	8.0
Staatsanwaltschaft	18.0
Justizministerien	17.0
Arbeitserlaubnis	16.0
Bundesgebiet	12.0
Arbeitsmarkt	12.0
Leitbild	8.0
Kader	5.0
Hakenkreuz	10.0
Antifaschismus	14.0
Sachbearbeiter	14.0
Asylsuchende	12.0
Zeugenaussage	13.0
Faschist	8.0
Sucher	6.0
Feindbild	9.0
Forschungsinstitut	18.0
Wiederaufnahme	14.0
Verjährung	10.0
Bundesministerien	17.0
Einflußnahme	12.0
Stadtverordnete	15.0
Vermarktung	11.0
Zivilgesellschaft	17.0
Aktivist	8.0
Fahrtkosten	11.0
Bürgerversammlung	17.0
Dominanz	8.0
Richterin	9.0
Freispruch	10.0
Gesamtzusammenhang	18.0
Bauarbeiter	11.0
Bürgerin	8.0
Umverteilung	12.0
Großveranstaltung	17.0
Sprechzeit	10.0
Kommunalpolitiker	17.0
Erörterung	10.0
Einbeziehung	12.0
Militärdiktatur	15.0
Verhaftung	10.0
Oppositionspartei	17.0
Kokain	6.0
Überangebot	11.0
Körperverletzung	16.0
Nötigung	8.0
Umland	6.0
Zunahme	7.0
Zuordnung	9.0
Wahlperiode	11.0
Paradigmenwechsel	17.0
Brandanschlag	13.0
Lohnarbeit	10.0
Innenministerium	16.0
Aufarbeitung	12.0
Aussiedler	10.0
Attest	6.0
Gerichtsverfahren	17.0
Justiz	6.0
Niederschlag	12.0
Videoüberwachung	16.0
Revisionsverfahren	18.0
Bündnis	7.0
Ausgrenzung	11.0
Verminderung	12.0
Ideologie	9.0
Schwächung	10.0
Machtposition	13.0
Gutachten	9.0
Strafrecht	10.0
Mitläufer	9.0
Landesregierung	15.0
Interessenverband	17.0
Gewerkschaft	12.0
Diskurs	7.0
Einsatzbereitschaft	19.0
Selbstverständnis	17.0
Afghane	7.0
Innenminister	13.0
Aussetzung	10.0
Betroffenheit	13.0
Beschuldigte	12.0
Koalition	9.0
Bundeshaushalt	14.0
Geschädigte	11.0
Kreisstadt	10.0
Konsul	6.0
Hegemonie	9.0
Petitionsausschuß	17.0
Rechtsextremist	15.0
Mitverantwortung	16.0
Sozialordnung	13.0
Bundesanstalt	13.0
Aufenthaltserlaubnis	20.0
Zustrom	7.0
Volksverhetzung	15.0
Ermittlungsverfahren	20.0
Rechtsordnung	13.0
Einlassung	10.0
Argumentation	13.0
Titelseite	10.0
Bundesanwaltschaft	18.0
Menschenrecht	13.0
Etat	4.0
Haushaltslage	13.0
Lebenswirklichkeit	18.0
Dunkelziffer	12.0
Einordnung	10.0
Subkultur	9.0
Asyl	4.0
Vernehmung	10.0
Fremdenfeindlichkeit	20.0
Antisemitismus	14.0
Indikator	9.0
Medienkompetenz	15.0
Gleichheit	10.0
Garant	6.0
Lebenswelt	10.0
Empörung	8.0
Nationalist	11.0
Rechtsmittel	12.0
Lebensperspektive	17.0
Untätigkeit	11.0
Parteinahme	11.0
Zecke	5.0
Extremist	9.0
Betreuungsangebot	17.0
Verhinderung	12.0
Privilegium	11.0
Stigmatisierung	15.0
Sozialarbeit	12.0
Organisierung	13.0
Zusammenwirken	14.0
Bevölkerungsteil	16.0
Vertrauensverhältnis	20.0
Faschismus	10.0
Staatsmacht	11.0
Kapitalismus	12.0
Konsens	7.0
Rechtsanspruch	14.0
Asylantrag	10.0
Eignung	7.0
Kommunalpolitik	15.0
Generalstaatsanwalt	19.0
Ungleichbehandlung	18.0
Strafverfolgungsbehörde	23.0
Strafprozeß	11.0
Umgangsform	11.0
Umkehrung	9.0
Unterstützer	12.0
Beratungsgespräch	17.0
Veranstaltungsreihe	19.0
Pressegespräch	14.0
Zuweisung	9.0
Kontext	7.0
Polizeipräsidium	16.0
Aufmarsch	9.0
Internat	8.0
Antidepressiva	14.0
Gesundheitsschaden	18.0
Gewährung	9.0
Gedankengut	11.0
Inkompetenz	11.0
Novelle	7.0
Personenkreis	13.0
Mitangeklagte	13.0
Asiate	6.0
Jugendkultur	12.0
Bombenangriff	13.0
Auswertung	10.0
Westdeutsche	12.0
Anfeindung	10.0
Stellungnahme	13.0
Sprachkurs	10.0
Verhandlungstag	15.0
Beweismaterial	14.0
Schlüsselrolle	14.0
Repression	10.0
Erwerbstätigkeit	16.0
Sommerfest	10.0
Aufenthaltsstatus	17.0
Regierungsbeteiligung	21.0
Autonomie	9.0
Teilhabe	8.0
Illegalität	11.0
Aufhebung	9.0
Spagat	6.0
Pressemitteilung	16.0
Selbstbehauptung	16.0
Selbstverwirklichung	20.0
Machtanspruch	13.0
Abstufung	9.0
Wachmann	8.0
Videoaufnahme	13.0
Informationsstand	17.0
Bündnispartner	14.0
Finanzkapital	13.0
Entgegenkommen	14.0
Rechtsanwältin	14.0
Platzverweis	12.0
Neustadt	8.0
Tatzeit	7.0
Programmatik	12.0
Stiftung	8.0
Chronologie	11.0
Stadtmitte	10.0
Haushaltsjahr	13.0
Ausländerin	11.0
Peiniger	8.0
Bekenntnis	10.0
Lippenbekenntnis	16.0
Sachse	6.0
Liberale	8.0
Gewalttäter	11.0
Bundestagswahl	14.0
Herkunftsland	13.0
Verharmlosung	13.0
Einschränkung	13.0
Verordnung	10.0
Aufrechterhaltung	17.0
Rechtsradikalismus	18.0
Jahreshälfte	12.0
Grundgedanke	12.0
Opposition	10.0
Eigene	6.0
Sensibilisierung	16.0
Rechtssystem	12.0
Strafmaß	8.0
Abwehr	6.0
Intensivierung	14.0
Strafverfolgung	15.0
Koordinierung	13.0
Benachteiligung	15.0
Tiefpunkt	9.0
Jugendorganisation	18.0
Handlungsmöglichkeit	20.0
Bundesvorstand	14.0
Folgende	8.0
Verfahrensfehler	16.0
Partizipation	13.0
Reform	6.0
Zehntel	7.0
Flüchtlingsrat	14.0
Rundbrief	9.0
Verdächtigung	13.0
Wähler	6.0
Sozialarbeiter	14.0
Urteilsbegründung	17.0
Bosheit	7.0
Kontinuum	9.0
Infostand	9.0
Jugendtreff	11.0
Ausländerbeauftragte	20.0
Aktionsbündnis	14.0
Fünftel	7.0
Bundesgesetz	12.0
Handlungsbedarf	15.0
Aktionsform	11.0
Bastion	7.0
Potential	9.0
Tonträger	9.0
Ostdeutsche	11.0
Einsatzort	10.0
Zuwanderungsgesetz	18.0
Ersuchen	8.0
Vereinnahmung	13.0
Unmenschlichkeit	16.0
Krankenversorgung	17.0
Ausnahmezustand	15.0
Diktatur	8.0
Volksfest	9.0
Leserbrief	10.0
Verfassungsschutz	17.0
Zeigen	6.0
Parteimitglied	14.0
Andersdenkende	14.0
Arbeitsweise	12.0
Zuwanderer	10.0
Beisetzung	10.0
Serie	5.0
Notbremse	9.0
Petition	8.0
Trauerfeier	11.0
Stadtbild	9.0
Bundesrat	9.0
Grundwert	9.0
Problemstellung	15.0
Elternschaft	12.0
Devise	6.0
Abschaffung	11.0
Sicherheitslage	15.0
Anklageschrift	14.0
Wahrheitsgehalt	15.0
Seriosität	10.0
Versammlungsfreiheit	20.0
Thematisierung	14.0
Bekämpfung	10.0
Gewaltprävention	16.0
Multi	5.0
Erleben	7.0
Ausschuß	8.0
Verwaltung	10.0
Landesverband	13.0
Eigenverantwortung	18.0
Gedenken	8.0
Rechtsunsicherheit	18.0
Klub	4.0
Jugendgruppe	12.0
Projektionsfläche	17.0
Bezugnahme	10.0
Betriebsverfassungsgesetz	25.0
Arbeitsleben	12.0
Asylverfahren	13.0
Ermittlungsbehörde	18.0
Bekundung	9.0
Gewaltakt	9.0
Ausweitung	10.0
Demokrat	8.0
Grundhaltung	12.0
Rechtsfrage	11.0
Aktivistin	10.0
Spannungsverhältnis	19.0
Privatperson	12.0
Pegel	5.0
Himmelfahrt	11.0
Bildungsbereich	15.0
Zivilprozeß	11.0
Teelöffel	9.0
Funktionalität	14.0
Verhaltensauffälligkeit	23.0
Straftäter	10.0
Abrede	6.0
Schikane	8.0
Beweisantrag	12.0
Aggression	10.0
Beweisaufnahme	14.0
Drogenhandel	12.0
Hilfeleistung	13.0
Flüchtlingskonvention	21.0
Bevölkerungsgruppe	18.0
Ausbleiben	10.0
Kollektiv	9.0
Bildungseinrichtung	19.0
Positionspapier	15.0
Schriftzug	10.0
Verständigung	13.0
Bewegungsfreiheit	17.0
Spende	6.0
Hooligan	8.0
Bundespräsident	15.0
Bundesverfassungsgericht	24.0
Plenum	6.0
Steuerzahler	12.0
Menschenrechtsorganisation	26.0
Nenner	6.0
Zukunftsperspektive	19.0
Diaspora	8.0
Sonderprogramm	14.0
Generalbundesanwalt	19.0
Hausdurchsuchung	16.0
Fehlentwicklung	15.0
Betäubung	9.0
Überwachung	11.0
Blutgefäß	9.0
Komplexität	11.0
Krankheitsbild	14.0
Insolvenz	9.0
Vorjahreszeitraum	17.0
Kreisverband	12.0
Verbraucher	11.0
Halbjahr	8.0
Studierende	11.0
Mitbestimmung	13.0
Personalrat	11.0
Browser	7.0
Novellierung	12.0
Scanner	7.0
Minus	5.0
Ära	3.0
Einbuße	7.0
Layout	6.0
Homosexuelle	12.0
Kerngeschäft	12.0
Dankeschön	10.0
Wohngebiet	10.0
Wappen	6.0
Ausrichtung	11.0
Baustoff	8.0
Landratsamt	11.0
Baugenehmigung	14.0
Dachgeschoß	11.0
Regierungspräsidium	19.0
Projektförderung	16.0
Gastronom	9.0
Gemeinwesen	11.0
Rate	4.0
Bebauungsplan	13.0
Servieren	9.0
Markgraf	8.0
Seniorin	8.0
Gastwirt	8.0
Eigenregie	10.0
Sportveranstaltung	18.0
Eigenkapital	12.0
Pfarrei	7.0
Baukunst	8.0
Industriebetrieb	16.0
Basketball	10.0
Heizungsanlage	14.0
Ausflugsziel	12.0
Gemeindeleben	13.0
Kinderspielplatz	16.0
Beauftragte	11.0
Postamt	7.0
Sachgebiet	10.0
Spielrunde	10.0
Trainingseinheit	16.0
Ausgestaltung	13.0
Ratsherr	8.0
Pilger	6.0
Eingliederung	13.0
Förderverein	12.0
Lehrauftrag	11.0
Konkurrenzkampf	15.0
Wirtschaftsordnung	18.0
Grundbesitzer	13.0
Großzügigkeit	13.0
Weltwirtschaft	14.0
Aneignung	9.0
Überproduktion	14.0
Genossenschaft	14.0
Leitsatz	8.0
Reproduktion	12.0
Militärmacht	12.0
Selbsthilfe	11.0
Pathologie	10.0
Volkswirtschaft	15.0
Optimist	8.0
Abstraktion	11.0
Wirtschaftspolitik	18.0
Polemik	7.0
Jahrbuch	8.0
Einzelkämpfer	13.0
Überzahl	8.0
Wohnungswirtschaft	18.0
Freigabe	8.0
Legalität	9.0
Variation	9.0
Ethik	5.0
Wertsteigerung	14.0
Differenzierung	15.0
Zionist	7.0
Eigentümer	10.0
Gesellschaftsordnung	20.0
Übersee	7.0
Kommunismus	11.0
Großbetrieb	11.0
Landarbeiter	12.0
Abgabe	6.0
Stadtstaat	10.0
Arbeitsgelegenheit	18.0
Expansion	9.0
Soziologe	9.0
Soziologie	10.0
Lebenswerk	10.0
Gleichsetzung	13.0
Vermehrung	10.0
Veranlassung	12.0
Aufgabenstellung	16.0
Arbeitslosenversicherung	24.0
Arbeiterschaft	14.0
Leitfaden	9.0
Musterbeispiel	14.0
Aufrichtigkeit	14.0
Abwägung	8.0
Zersplitterung	14.0
Bauplan	7.0
Sperrung	8.0
Vollzug	7.0
Produktionsmittel	17.0
Patriarch	9.0
Lohnniveau	10.0
Eigennutz	9.0
Run	3.0
Kaufkraft	9.0
Aktiengesellschaft	18.0
Imperativ	9.0
Hintermann	10.0
Arbeitsteilung	14.0
Lebenshaltung	13.0
Philologie	10.0
Wirtschaftswissenschaft	23.0
Wirtschaftsminister	19.0
Wirtschaftsministerium	22.0
Berechtigte	11.0
Landesherr	10.0
Ankauf	6.0
Lebenshaltungskosten	20.0
Erzeugnis	9.0
Arbeitsaufwand	14.0
Kartell	7.0
Trust	5.0
Pointe	6.0
Kabarett	8.0
Steuerausfall	13.0
Kapitalanlage	13.0
Tausch	6.0
Abwanderung	11.0
Zukunftsvision	14.0
Astronomie	10.0
Teleskop	8.0
Australier	10.0
Berufswahl	10.0
Anwachsen	9.0
Berufsstand	11.0
Planwirtschaft	14.0
Provinz	7.0
Theoretiker	11.0
Aussperrung	11.0
Unterschicht	12.0
Grundproblem	12.0
Produktivität	13.0
Lohnerhöhung	12.0
Arbeitszeitverkürzung	21.0
Umwälzung	9.0
Staatshaushalt	14.0
Marxist	7.0
Militärregierung	16.0
Sozialsystem	12.0
Lehrtätigkeit	13.0
Tarifvertrag	12.0
Öffnungsklausel	15.0
Sachverständige	15.0
Spezialisierung	15.0
Dampfmaschine	13.0
Verallgemeinerung	17.0
Gesetzbuch	10.0
Allgemeinheit	13.0
Seeleute	8.0
Bergleute	9.0
Synthese	8.0
Postulat	8.0
Gehorsam	8.0
Feldherr	8.0
Klassenkampf	12.0
Duldung	7.0
Sanktion	8.0
Grundvoraussetzung	18.0
Ableitung	9.0
Pfeiler	7.0
Maximum	7.0
Mißverhältnis	13.0
Kriegsherr	10.0
Kreditaufnahme	14.0
Verelendung	11.0
Arbeiterklasse	14.0
Volkswirt	9.0
Entscheidende	13.0
Bodenreform	11.0
Erfolgsaussicht	15.0
Quadrat	7.0
Außenhandel	11.0
Nützlichkeit	12.0
Statistiker	11.0
Tarifautonomie	14.0
Erhöhung	8.0
Verkaufspreis	13.0
Teilhaber	9.0
Finanzpolitik	13.0
Gleichung	9.0
Auffälligkeit	13.0
Entwertung	10.0
Reichstag	9.0
Unternehmensstrategie	21.0
Stagnation	10.0
Vormarsch	9.0
Liberalisierung	15.0
Oberbürgermeister	17.0
Umsturz	7.0
Wiedereinführung	16.0
Augenmaß	8.0
Gratwanderung	13.0
Tatkraft	8.0
Habilitationsschrift	20.0
Rechtsschutz	12.0
Entwicklungsgeschichte	22.0
Physiologie	11.0
Territorium	11.0
Tarifpartei	11.0
Demontage	9.0
Weltmarkt	9.0
Rohstoff	8.0
Außenpolitik	12.0
Ausfuhr	7.0
Einmischung	11.0
Stützung	8.0
Lehrmeinung	11.0
Prämisse	8.0
Gau	3.0
Belebung	8.0
Anfechtung	10.0
Belegschaft	11.0
Fachkraft	9.0
Schema	6.0
Festsetzung	11.0
Einwanderer	11.0
Judentum	8.0
Fußnote	7.0
Interessengruppe	16.0
Eigeninteresse	14.0
Konsumgut	9.0
Gewaltenteilung	15.0
Sprachgebrauch	14.0
Zukunftschance	14.0
Dualismus	9.0
Unterscheidung	14.0
Konjunktur	10.0
Anführungszeichen	17.0
Marxismus	9.0
Kultusministerium	17.0
Unzahl	6.0
Interessenlage	14.0
Geldmittel	10.0
Ansiedlung	10.0
Pommer	6.0
Priorität	9.0
Gläubiger	9.0
Besitzstand	11.0
Doktrin	7.0
Sitzungssaal	12.0
Zustandekommen	14.0
Vasall	6.0
Untergruppe	11.0
Steuerlast	10.0
Erzeugung	9.0
Sprengstoff	11.0
Arbeitsleistung	15.0
Unterhaus	9.0
Viehzucht	9.0
Distribution	12.0
Tribut	6.0
Domäne	6.0
Abnehmer	8.0
Erachten	8.0
Investitionsvolumen	19.0
Terminologie	12.0
Einmarsch	9.0
Spatenstich	11.0
Widerlegung	11.0
Pessimismus	11.0
Wirtschaftsleben	16.0
Lehranstalt	11.0
Knechtschaft	12.0
Spezifikum	10.0
Back	4.0
Wallfahrtsort	13.0
Zuständigkeit	13.0
Verantwortlichkeit	18.0
Verschiedenheit	15.0
Staatswesen	11.0
Sozialist	9.0
Vorwort	7.0
Ressort	7.0
Engpaß	6.0
Ruin	4.0
Finanzministerium	17.0
Wohnungsbau	11.0
Einseitigkeit	13.0
Menschenbild	12.0
Grundzug	8.0
Anlehnung	9.0
Gesellschaftssystem	19.0
Fabrikant	9.0
Geflecht	8.0
Generalstreik	13.0
Transformation	14.0
Zuzug	5.0
Liberalismus	12.0
Volksgruppe	11.0
Zunft	5.0
West	4.0
Ost	3.0
Fischerei	9.0
Seefahrt	8.0
Bewirtschaftung	15.0
Geschichtsschreibung	20.0
Arbeitseinkommen	16.0
Anarchist	9.0
Gliederung	10.0
Beitritt	8.0
Profitrate	10.0
Beweisführung	13.0
Prosperität	11.0
Preuße	6.0
Bezugspunkt	11.0
Völkerrecht	11.0
Tadel	5.0
Staatsmann	10.0
Systemwechsel	13.0
Finanzminister	14.0
Organisationsform	17.0
Absonderung	11.0
Begriffsbestimmung	18.0
Herbeiführung	13.0
Anarchie	8.0
Streitfall	10.0
Bataillon	9.0
Tabu	4.0
Regierungskoalition	19.0
Erkenntnistheorie	17.0
Genesis	7.0
Altertum	8.0
Freisetzung	11.0
Textilindustrie	15.0
Abkömmling	10.0
Lagerung	8.0
Proletariat	11.0
Wirtschaftskrise	16.0
Verschuldung	12.0
Geschlossenheit	15.0
Begrifflichkeit	15.0
Unmögliche	10.0
Wegfall	7.0
Ausschaltung	12.0
Habilitation	12.0
Hemmnis	7.0
Unterversorgung	15.0
Steuervergünstigung	19.0
Schwarzmarkt	12.0
Lehrbuch	8.0
Empirie	7.0
Unterbau	8.0
Anfangsphase	12.0
Zerfall	7.0
Vergesellschaftung	18.0
Abschreibung	12.0
Königtum	8.0
Wettbewerber	12.0
Interessenkonflikt	18.0
Industrienation	15.0
Klassiker	9.0
Patriarchat	11.0
Hungersnot	10.0
Augenmerk	9.0
Erledigung	10.0
Massenbewegung	14.0
Krankheitssymptom	17.0
Krankheitserreger	17.0
Umschwung	9.0
Steuersenkung	13.0
Arbeiterbewegung	16.0
Gewinnanteil	12.0
Konkurrenzdruck	15.0
Kontingent	10.0
Privateigentum	14.0
Landesgeschichte	16.0
Preissteigerung	15.0
Unternehmensführung	19.0
Totalität	9.0
IG	2.0
Referendum	10.0
Präsidentenwahl	15.0
Regierungschef	14.0
Verringerung	12.0
Nationalversammlung	19.0
Wettbewerbsvorteil	18.0
Umsiedlung	10.0
Bundesstaat	11.0
Finanzmarkt	11.0
Parlamentarier	14.0
Besatzer	8.0
Wirtschaftswissenschaftler	26.0
Rezession	9.0
Wirtschaftsgemeinschaft	23.0
Mitgliedsland	13.0
Charta	6.0
Vertragswerk	12.0
Objektivität	12.0
Kronzeuge	9.0
Weltsicht	9.0
Klausel	7.0
Streichung	10.0
Verweis	7.0
Beschäftigungspolitik	21.0
Eigentumsrecht	14.0
Fehleinschätzung	16.0
Gipfeltreffen	13.0
Nationalstaat	13.0
Friedenssicherung	17.0
GG	2.0
Anfechtungsklage	16.0
Härtefall	9.0
Rentenreform	12.0
Rüstungsexport	14.0
Arbeitslosengeld	16.0
Bruttoinlandsprodukt	20.0
Kostendruck	11.0
Automobilindustrie	18.0
Weltgipfel	10.0
Diktat	6.0
Staatspräsident	15.0
Grauzone	8.0
Arbeitgeberverband	18.0
Aktienkurs	10.0
Kriminalität	12.0
Däne	4.0
Revolte	7.0
Stationierung	13.0
Votum	5.0
Ausgangslage	12.0
Pflegeversicherung	18.0
Studiengebühr	13.0
Beschäftigte	12.0
Sozialgesetzbuch	16.0
Sicherheitspolitik	18.0
Sozialgericht	13.0
Nullrunde	9.0
Subsidiarität	13.0
Despot	6.0
Abgeordnetenhaus	16.0
Vergünstigung	13.0
Premierminister	15.0
Eid	3.0
Vorstandschef	13.0
Ministerpräsident	17.0
Freilassung	11.0
Bevölkerungszahl	16.0
Wettbewerbsfähigkeit	20.0
Folterung	9.0
Privatwirtschaft	16.0
Verschärfung	12.0
Staatsvertrag	13.0
Militäreinsatz	14.0
Stabilitätspakt	15.0
Wirtschaftsweise	16.0
Binnennachfrage	15.0
Leitartikel	11.0
Pressebericht	13.0
Konvent	7.0
Neuordnung	10.0
Beirat	6.0
Umrüstung	9.0
Automatisierung	15.0
Besatzungstruppe	16.0
Bürgerrecht	11.0
Arbeitsproduktivität	20.0
Parteitag	9.0
Politikbereich	14.0
Neugründung	11.0
Reglementierung	15.0
Preisverleihung	15.0
Wechselkurs	11.0
Grenzüberschreitung	19.0
Unwahrheit	10.0
Schlichtung	11.0
Großbank	8.0
Fusion	6.0
Weltbank	8.0
Parlamentswahl	14.0
Kandidatur	10.0
Legislative	11.0
Exekutive	9.0
Sozialdemokrat	14.0
Kürzung	7.0
Militarisierung	15.0
Streitkraft	11.0
Verteidigungspolitik	20.0
Volksbegehren	13.0
Meinungsumfrage	15.0
Strukturpolitik	15.0
Portugiese	10.0
Zusatz	6.0
Ratifizierung	13.0
Rechtmäßigkeit	14.0
Legitimität	11.0
Wirtschaftsentwicklung	22.0
Entfremdung	11.0
Einfuhr	7.0
Wissenschaftsrat	16.0
Kulturkampf	11.0
Präsidentschaft	15.0
Staatsstreich	13.0
Großmacht	9.0
Rivalität	9.0
Rivale	6.0
Sozialversicherung	18.0
Umgestaltung	12.0
Auslagerung	11.0
Sunnit	6.0
Finanzplanung	13.0
Puffer	6.0
Telefongesellschaft	19.0
Vermittler	10.0
Sachzwang	9.0
Unkenntnis	10.0
Klimaschutz	11.0
Tribun	6.0
Volksabstimmung	15.0
Hemisphäre	10.0
Vollbeschäftigung	17.0
Integrationsprozeß	18.0
Osterweiterung	14.0
Dissident	9.0
Washingtoner	12.0
Bekanntwerden	13.0
Strahlung	9.0
Bevorzugung	11.0
Abkehr	6.0
Nominierung	11.0
Justizminister	14.0
Chefredakteur	13.0
Nachrichtenmagazin	18.0
Befragte	8.0
Militäraktion	13.0
Fortschreibung	14.0
Gefüge	6.0
Bestechung	10.0
Alleingang	10.0
Akquisition	11.0
Abspaltung	10.0
Atomkraft	9.0
Windenergie	11.0
Windkraftanlage	15.0
Loslösung	9.0
Gegenstück	10.0
Bruttosozialprodukt	19.0
Moskauer	8.0
Klientel	8.0
Verkürzung	10.0
Machtverhältnis	15.0
Rüstung	7.0
Essay	5.0
Bundestagsabgeordnete	21.0
Kindergeld	10.0
Konkretisierung	15.0
Schätzung	9.0
Analyst	7.0
Korrespondent	13.0
