word	raw_word_frequency_sdewac	log10_word_frequency_sdewac	raw_lemma_frequency_sdewac	log10_lemma_frequency_sdewac
Kasse	11762	4.070481175066019	26420	4.4219328132785085	
Gnade	16956	4.229323407896183	18858	4.275495631401224	
Vorspeise	796	2.900913067737669	1270	3.103803720955957	
Nudel	202	2.305351369446624	4178	3.62096843564429	
Wohlwollen	2156	3.3336487565147013	2360	3.3729120029701067	
Aussehen	9554	3.980185236947335	10211	4.0090682761922185	
Regenbogen	1946	3.289142835932333	2475	3.3935752032695876	
Makler	2405	3.3811150807098507	2982	3.474507639116976	
Single	5594	3.7477224620355085	9659	3.984932166067412	
Ungerechtigkeit	5603	3.7484206224675685	7897	3.897462138013063	
Beleidigung	3818	3.581835924057648	6208	3.792951708250132	
Axt	2143	3.3310221710418286	2711	3.4331295175804857	
Abreise	4196	3.62283547952152	4254	3.62879748556671	
Kai	5068	3.704836606211404	5362	3.7293268096468606	
Anwaltskanzlei	940	2.9731278535996988	1287	3.1095785469043866	
Jugendzeit	1223	3.0874264570362855	1271	3.104145550554008	
Bauernhof	4875	3.687974620034556	6741	3.8287243271387914	
Erzfeind	848	2.9283958522567137	1154	3.0622058088197126	
Boß	340	2.5314789170422554	4815	3.6825962914605532	
Äußerung	7693	3.8860957324377474	26786	4.4279078644992484	
Bemerkung	6466	3.810635700275537	13859	4.141731894767141	
Espresso	1044	3.0187004986662433	1075	3.031408464251624	
Sieg	38726	4.5880026411213555	45557	4.658555117374946	
Durchgang	4672	3.669502834104343	6106	3.785756799962643	
Partnerin	4386	3.642068627341504	5813	3.764400322956388	
Anpassung	18089	4.257414558762187	21141	4.32512552621693	
Unterordnung	2520	3.401400540781544	2563	3.4087486061842442	
Roman	44991	4.653125646191915	66571	4.823285080779521	
Organismus	12400	4.093421685162235	18854	4.275403502745404	
Trennung	26796	4.428069969119063	28023	4.447514626799262	
Gitarrist	2073	3.3165993020938607	3362	3.526597709103452	
CDs	7564	3.8787515201730023	7564	3.8787515201730023	
Puzzle	1433	3.1562461903973444	2024	3.3062105081677617	
Champagner	1795	3.254064452914338	1855	3.268343913951065	
Kanne	901	2.954724790979063	1238	3.0927206446840994	
Braunkohle	1032	3.0136796972911926	1064	3.0269416279590295	
Heu	2511	3.3998467127129226	2637	3.4211101297934343	
Wohneinheit	317	2.5010592622177517	1803	3.255995726722402	
Erlösung	6986	3.844228581301628	7033	3.847140617413406	
Instrument	24549	4.39003380589576	54654	4.737621952458751	
Tun	10654	4.027512692448811	11667	4.0669591978671225	
Abfindung	4235	3.626853414666726	5669	3.75350645699097	
Museum	30709	4.487265674419202	50681	4.704845175473387	
Kartenspiel	1290	3.110589710299249	1721	3.2357808703275603	
Höflichkeit	2065	3.31492005599242	2169	3.336259552014193	
Makel	2067	3.3153404766272883	2196	3.3416323357780544	
Bund	50184	4.700565274529278	75909	4.880293270211913	
Entwurf	32609	4.513337480770356	45205	4.655186473579409	
Gesundheit	56880	4.75495958772171	57144	4.756970637116486	
Same	753	2.8767949762007006	8121	3.909609510490169	
Kiefer	2987	3.4752352226041285	4128	3.615739688619155	
Verkehrsmittel	5051	3.7033773685123497	8008	3.903524064471262	
Trieb	2067	3.3153404766272883	6686	3.82516637225655	
Anweisung	5959	3.775173385424787	13900	4.143014800254095	
Wanderweg	1101	3.041787318971752	3320	3.5211380837040362	
Mutmaßung	242	2.383815365980431	1282	3.1078880251827985	
Deutung	6762	3.8300751664297503	9176	3.9626534048932114	
Zerstörung	21790	4.338257230246255	24400	4.38738982633873	
Barbarei	2924	3.465977368285823	2994	3.4762517960070336	
Verhängnis	2445	3.388278863459639	2571	3.4101020766428607	
Rückzug	12385	4.092896010921856	13314	4.124308552615652	
Autogramm	591	2.7715874808812555	1528	3.184123354239671	
Wintermonat	24	1.3802112417116061	1707	3.2322335211147335	
Statement	3192	3.5040628826786917	6043	3.7812525942484565	
Norm	10805	4.0336247712192606	27798	4.444013550586799	
Gebiet	67424	4.828814513928006	128682	5.1095178021694245	
Spezialist	2523	3.4019172505175748	11614	4.064981821697305	
Jeans	3287	3.5167997040816243	2908	3.463594402187	
Fraktion	16983	4.230014409604256	27458	4.4386689006867375	
Tätigkeit	72710	4.861594144643865	97723	4.989996790919562	
Heimatland	5278	3.7224693858840308	7674	3.8850217948622974	
Entstehen	6190	3.791690649020118	6412	3.8069935136821074	
Verfall	5984	3.776991584856405	7067	3.8492350913147226	
Drink	1142	3.0576661039098294	2365	3.3738311450738303	
Ortschaft	3010	3.4785664955938436	6971	3.8432950827365073	
Berühmtheit	1526	3.1835545336188615	1969	3.2942457161381182	
Helfer	15419	4.188056208438369	19312	4.285827252753274	
Provokation	4090	3.611723308007342	5497	3.7401257369657306	
Cockpit	1953	3.2907022432878543	2204	3.3432115901797474	
Bäckerei	1789	3.252610340567373	2470	3.392696953259666	
Automat	775	2.88930170250631	4673	3.6695957810243134	
Nahrung	23767	4.375974366176192	23804	4.376649941592757	
Demokratie	58712	4.7687268746915725	62489	4.795803574788118	
Gleichberechtigung	6878	3.8374621714859947	6894	3.838471279071929	
Mittelalter	17922	4.253386472987772	23932	4.378978994170009	
Juwel	1146	3.059184617631371	2137	3.3298045221640695	
Kabine	3197	3.504742636271688	4433	3.6466977312993345	
Hörer	8285	3.9182925127553556	9848	3.99334803992326	
Groschen	1228	3.089198366805149	1229	3.0895518828864543	
Begierde	2528	3.4027770696103476	3761	3.5753033334223994	
Mantel	6401	3.8062478271957905	7864	3.895643504824079	
Literatur	72041	4.8575797326242816	73221	4.864635655869143	
Ermittler	3901	3.5911759503117913	4707	3.672744198306599	
Aufdeckung	2043	3.3102683666324477	2074	3.316808752053022	
Probe	8875	3.9481683617271317	16862	4.226909084965482	
Biochemie	2580	3.41161970596323	2584	3.4122925093230467	
Physik	21301	4.328399992372424	21366	4.329723224057897	
Hauptfach	3034	3.4820155764507117	3674	3.5651391519697895	
Sonnenschein	5194	3.715501945293284	5283	3.722880610686939	
Tanker	1161	3.064832219738574	1448	3.1607685618611283	
Sohle	1266	3.1024337056813365	2463	3.3914644118391033	
Pickel	1163	3.0655797147284485	1188	3.074816440645175	
Verschlüsselung	2431	3.385784958843336	2588	3.4129642719966626	
Oberhand	2504	3.398634324538392	2508	3.399327532158679	
Nachsicht	2591	3.413467412985825	2596	3.4143046881283317	
Tabelle	16805	4.225438516805497	23387	4.368974515652388	
Diät	4726	3.6744937172963503	7095	3.850952399793493	
Marktplatz	7819	3.893151213129866	9715	3.9874428049358013	
Begräbnis	1329	3.123524980942732	1712	3.2335037603411343	
Bewerber	20165	4.3045982263436375	26124	4.417039675088719	
Phänomen	21563	4.333709182897272	34843	4.542115540921006	
Show	12870	4.109578546904387	16417	4.215293798186514	
Verlobung	1092	3.0382226383687185	1138	3.0561422620590526	
Ehefrau	15509	4.190583795977179	17473	4.242367476911438	
Verlangen	11464	4.059336177389288	11635	4.065766387622749	
Nikotin	2599	3.4148062795010126	2692	3.4300750555519395	
Mist	4989	3.6980135039391815	5203	3.7162538258960365	
Aids	5933	3.773274348337454	5950	3.7745169657285498	
Minimum	5469	3.737907923374639	5916	3.772028165324855	
Übersicht	16112	4.207149453209543	17869	4.252100248832793	
Vertrauen	41556	4.618633737597086	45449	4.657524332018719	
Verleger	6062	3.7826159320316033	7353	3.8664645659717403	
Medikament	8216	3.9146604305892216	46648	4.668833028412988	
Verpflichtung	29812	4.474391112558213	45435	4.657390532388537	
Alltag	38386	4.584172858967223	45222	4.6553497656554335	
Kanzlei	3880	3.5888317255942073	4739	3.675686708699401	
Buchung	3157	3.4992745818922173	4511	3.6542728270977105	
Dose	3748	3.5737995822157407	3781	3.5776066773625357	
Bordell	829	2.9185545305502734	1566	3.1947917577219247	
Examen	3020	3.4800069429571505	3241	3.51067903103221	
Werft	2279	3.357744325180376	3395	3.5308397786165204	
Halt	9738	3.9884697702098757	8993	3.95390459341346	
Riegel	2737	3.4372747974101237	2898	3.462098381135156	
Kragen	2865	3.457124626303409	2909	3.4637437212470594	
Schal	1200	3.0791812460476247	1801	3.2555137128195333	
Ausfahrt	2534	3.4038066105474227	2959	3.471144965160633	
Fahrbahn	5582	3.7467898321526123	6247	3.795671505946022	
Kapuze	846	2.9273703630390235	1048	3.0203612826477078	
Kosten	135300	5.131297796597623	135320	5.131361989115943	
Transport	14710	4.16761267272753	19784	4.296314103353241	
Kleinbus	737	2.8674674878590514	1086	3.035829825252828	
Betäubungsmittel	1047	3.0199466816788423	2142	3.330819466495837	
Emblem	659	2.81888541459401	1084	3.0350292822023683	
Erkältung	2741	3.4379090355394983	3837	3.5839917991983166	
Gewand	4284	3.631849462159818	7011	3.8457799671118895	
Kater	4552	3.6582022533870147	4888	3.689131197234498	
Nebenjob	904	2.9561684304753633	1500	3.1760912590556813	
Vielfache	256	2.4082399653118496	3475	3.540954808926133	
Einkommen	31547	4.498958065786385	36036	4.556736578246606	
Tumor	5041	3.7025166974381505	11715	4.068742292932981	
Figur	26331	4.420467353076253	57157	4.757069425898545	
Mitteilung	13510	4.130655349022031	19327	4.28616444665352	
Verhältnis	71683	4.85541617266107	124944	5.096715405484823	
Rückschritt	1717	3.2347702951609167	2255	3.3531465462139796	
Sturm	13705	4.1368790398755175	16638	4.221101119961506	
Proviant	1047	3.0199466816788423	1047	3.0199466816788423	
Match	4688	3.670987603010034	6178	3.7908479039654317	
Brocken	2961	3.471438407389299	2990	3.4756711883244296	
Kommentator	1181	3.072249897613515	3228	3.5089335260500327	
Dekoration	2070	3.315970345456918	2760	3.4409090820652177	
Urwald	2400	3.380211241711606	3829	3.583085366347688	
Genick	1079	3.0330214446829107	1082	3.0342272607705505	
Diebstahl	5414	3.7335182514344876	7971	3.90151280912994	
Zahnarzt	5428	3.7346398389876994	9258	3.966517176446792	
Sekretariat	4218	3.6251065754034677	5185	3.71474876072506	
Führerschein	5225	3.7180862947830917	6810	3.833147111912785	
Sprößling	196	2.292256071356476	1892	3.276921132065774	
Anmerkung	8260	3.9169800473203824	20685	4.315655525231531	
Zange	1124	3.0507663112330423	1514	3.180125875164054	
Schilderung	5413	3.7334380270910614	8271	3.917558020825436	
Zeltlager	861	2.935003151453655	1062	3.0261245167454502	
Vorschrift	22350	4.349277527467955	65977	4.819392564118289	
Lehre	49008	4.690266979462497	48971	4.689938972510104	
Vorlesung	10410	4.017450729510537	21120	4.324693913861775	
DM	111578	5.04757857255429	111578	5.04757857255429	
Liebende	677	2.8305886686851442	2337	3.368658712392227	
Unglaube	518	2.714329759745233	1974	3.295347148333618	
Verwandlung	3924	3.593728998707911	4391	3.642563437104388	
Vergewaltigung	5018	3.7005306569785916	6959	3.842546836495015	
Angriff	34040	4.5319895514125506	59248	4.772673694705367	
Behandlung	79298	4.899262233976907	84856	4.928682555843618	
Musikgruppe	441	2.6444385894678386	1110	3.0453229787866576	
Klavier	6824	3.8340390181594666	7437	3.871397781487484	
Existenzgrundlage	1203	3.0802656273398448	1408	3.1486026548060932	
Zuwendung	9033	3.9558320102324216	15722	4.196507791939696	
Millionenhöhe	1748	3.2425414282983844	1755	3.244277120801843	
Lebensversicherung	3254	3.51241754860084	5261	3.721068301797159	
Gel	1108	3.044539760392411	1600	3.204119982655925	
Kunstwerk	5156	3.7123129086813655	13705	4.1368790398755175	
Scheidung	8662	3.9376181793938234	9470	3.9763499790032735	
Revolver	1269	3.103461622094705	1446	3.160168292958512	
Tageszeitung	8483	3.928549467001664	13902	4.14307728417362	
Revolutionär	1409	3.1489109931093564	3857	3.586249638866042	
Kapitel	56022	4.748358609190499	66042	4.819820216859254	
Schlußpunkt	323	2.509202522331103	1421	3.15259407792747	
Urologe	377	2.576341350205793	1215	3.084576277934331	
Regenschirm	775	2.88930170250631	1206	3.0813473078041325	
Tiergarten	2248	3.3517963068970236	2615	3.417471693203293	
Zauber	6199	3.7923216363515735	6551	3.8163075994319398	
Vorname	1682	3.2258259914618934	5204	3.716337287889549	
Tausend	5684	3.754654069255432	26181	4.417986230686384	
Gage	1089	3.037027879755775	1452	3.161966616364075	
Akzeptanz	18042	4.256284678484161	18068	4.256910081889357	
Diener	8456	3.92716497429937	9740	3.9885589568786157	
Gewächshaus	1017	3.0073209529227447	1981	3.296884475538547	
Schmutz	3558	3.5512059437479064	3650	3.5622928644564746	
Beratung	48767	4.688126039915543	58767	4.769133520956008	
Verschwörungstheorie	618	2.790988475088816	2095	3.3211840273023143	
Spieler	65662	4.817314106777962	77014	4.886569680628004	
Ebene	67128	4.826903708083133	86257	4.935794349403459	
Schach	3890	3.5899496013257077	4067	3.6092741724045876	
Dogma	2560	3.4082399653118496	4700	3.6720978579357175	
Arbeitskraft	8687	3.9388698215129865	20138	4.304016336520767	
Augenbraue	371	2.569373909615046	1750	3.2430380486862944	
Mülltonne	798	2.9020028913507296	1414	3.150449409460881	
Bestätigung	14068	4.148232359644905	14679	4.166696470479601	
Bibel	29458	4.469203257834216	30179	4.479704845059282	
Hauptbahnhof	7027	3.8467699535372186	7842	3.894426837964188	
Gastgeber	10067	4.002900068611387	11463	4.059298292408071	
Meldung	12703	4.103906298088718	22468	4.351564415204105	
Begebenheit	1727	3.237292337567459	4518	3.6549462265843444	
Polizeibeamte	3228	3.5089335260500327	8466	3.9276782641379917	
Schenkel	1199	3.0788191830988487	1535	3.1861083798132053	
Radfahren	2993	3.4761067168401913	3103	3.491781775584166	
Reichweite	7910	3.8981764834976764	8388	3.923658421793306	
Geldsumme	642	2.807535028068853	1061	3.025715383901341	
Zeche	2210	3.3443922736851106	2211	3.344588742578714	
Phantasie	13979	4.14547610488496	17183	4.235098990094939	
Igel	3222	3.5081255360831993	3746	3.5735677730392186	
Sicherheitssystem	632	2.800717078282385	1387	3.1420764610732848	
Zeitungsartikel	1765	3.2467447097238415	2429	3.3854275148051305	
Weihnachtsfest	2288	3.3594560201209864	2592	3.413634997198556	
Fotograf	3389	3.5300715688373785	8795	3.94423584379348	
Werk	74864	4.874273027848105	149184	5.173722247504464	
Schau	9552	3.980094313785294	7597	3.880642126404285	
Kloster	15355	4.1862498207790875	25921	4.413651752063699	
Vorrat	3426	3.5347873586294916	6667	3.8239304551255637	
Geschäftsreise	556	2.7450747915820575	1017	3.0073209529227447	
Autounfall	1850	3.2671717284030137	2273	3.356599435724971	
Schmied	2021	3.305566313515304	2224	3.34713478291002	
Windschutzscheibe	936	2.9712758487381055	1032	3.0136796972911926	
Musiker	18916	4.276829305343389	23714	4.37500481553064	
Ungläubige	825	2.916453948549925	3030	3.4814426285023052	
Dichter	18485	4.266819454909125	23910	4.378579576115775	
Träumer	1596	3.2030328870147105	1821	3.26030994579492	
Philharmonie	2215	3.3453737305590883	2222	3.346744054604849	
Narr	1686	3.2268575702887237	1666	3.2216749970707688	
Liebhaber	5797	3.7632033003707717	6603	3.8197412972730103	
Zwiespalt	1222	3.0870712059065353	1277	3.1061908972634154	
Stopp	2560	3.4082399653118496	2783	3.444513206334043	
Türke	1275	3.105510184769974	10722	4.030275802889288	
Rausch	3515	3.5459253293558426	3838	3.5841049703994527	
Anwalt	16057	4.205664407371687	26642	4.425566823965259	
Auswahl	49242	4.69233568380689	49460	4.694254112025279	
Bestellung	14574	4.163578765188774	18968	4.278021540970132	
Werkzeug	9206	3.9640709705579553	20515	4.312071521302932	
Vermächtnis	2414	3.3827372657613304	3036	3.4823017672234426	
Saat	1950	3.290034611362518	2297	3.3611609951950263	
Reisebüro	2788	3.445292769425972	4772	3.678700434998304	
Banknote	238	2.376576957056512	1492	3.17376882313665	
Marionette	899	2.9537596917332287	1881	3.274388795550379	
Autofahren	2039	3.30941722577814	2151	3.3326404103874627	
Transporter	1706	3.231979026831504	2038	3.3092041796704077	
Anordnung	17671	4.247261126880467	21829	4.339033840865832	
Besatzungsmacht	2824	3.450864692379766	4323	3.635785235533652	
Lazarett	807	2.90687353472207	1079	3.0330214446829107	
Täterin	525	2.720159303405957	1134	3.0546130545568877	
Montag	38007	4.579863590864233	39518	4.596794956893753	
Anklage	11133	4.046612209068446	13032	4.115011071300453	
Parkett	2925	3.466125870418199	3002	3.4774106879072515	
Reportage	2985	3.4749443354653877	5729	3.7580788222496126	
Cousin	1869	3.271609301378832	2504	3.398634324538392	
Unendlichkeit	2131	3.328583449714202	2227	3.347720217034038	
Veröffentlichung	25280	4.402777069610347	38664	4.587306782130824	
Desinteresse	2112	3.3246939138617746	2246	3.351409751925439	
Vorgeschichte	5693	3.755341183811548	5812	3.764325605625984	
Aura	3840	3.584331224367531	3860	3.586587304671755	
Angler	1969	3.2942457161381182	2367	3.374198257929083	
Arbeitszeit	22545	4.35305023964259	29267	4.466378207564672	
Elternabend	627	2.7972675408307164	1615	3.2081725266671217	
Schülerin	5292	3.7236198355154633	54427	4.735814396794525	
Spitzname	628	2.797959643737196	2214	3.345177616542704	
Belgier	1638	3.2143138974244	1864	3.2704459080179626	
Sitte	2797	3.4466924663715273	8516	3.930235652766285	
Adel	5306	3.7247672456463103	7321	3.86457040685343	
Posten	12018	4.07983219967722	13849	4.141418415266088	
Anstellung	3727	3.57135939275384	3938	3.5952757118020995	
Unterhose	691	2.8394780473741985	1180	3.0718820073061255	
Bestrahlung	2611	3.4168068718229443	2927	3.466422722433792	
Stadtplan	1599	3.2038484637462346	2284	3.3586960995738107	
Englisch	21612	4.334694958867158	19844	4.297629218364148	
Franzose	2490	3.3961993470957363	17933	4.253652948483564	
Landebahn	2456	3.3902283624691303	2771	3.442636525782232	
Getöse	1118	3.0484418035504044	1149	3.060320028688285	
Verführung	1870	3.271841606536499	2267	3.3554515201265174	
Kriminelle	2185	3.3394514413064407	4274	3.630834517828051	
Gen	4696	3.671728088239558	17517	4.24345972997095	
Genauere	974	2.9885589568786157	1018	3.00774777800074	
Lektüre	16043	4.205285583500525	16609	4.220343485097047	
Neffe	1568	3.1953460583484197	3587	3.5547313766759667	
Fährte	1315	3.1189257528257768	1742	3.241048150671644	
Liebste	732	2.864511081058392	2195	3.34143452457814	
Penis	2304	3.3624824747511743	2408	3.381656482585787	
Groteske	863	2.9360107957152097	1006	3.0025979807199086	
Stiel	1350	3.130333768495006	2388	3.3780343224573315	
Fundus	1984	3.2975416678181597	2003	3.3016809492935764	
Symbolik	2905	3.4631461367263494	2971	3.472902651803664	
Wortschatz	2373	3.375297738217339	2736	3.4371160930480786	
Trainer	26377	4.421225399340183	29183	4.4651299351405545	
Zuschnitt	1186	3.074084689028244	1757	3.244771761495295	
Affe	1570	3.1958996524092336	7915	3.8984509191983747	
Pokal	2481	3.394626764272209	3417	3.5336449787987627	
Andenken	2587	3.4127964287165433	2763	3.4413808849165113	
Trommel	1580	3.1986570869544226	1583	3.199480914862356	
Grafschaft	2817	3.4497868469857735	3197	3.504742636271688	
Spekulation	3846	3.585009279902461	9983	3.9992610711131005	
